analysis_id,project_name,fishery_name,section_num,min_event_date,max_event_date,period,day_type,angler_final,est_cg,model_type,estimate_category,estimate_type,estimate_value,data_grade,catch_area_code,catch_area_description,estimate_time_period
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-08-30,2023-08-30,35,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,CPUE,standard_deviation,0.014729192334566111,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-08-30,2023-08-30,35,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,CPUE,quantile_lower_2_5,0.018916437835732176,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-08-30,2023-08-30,35,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,CPUE,quantile_lower_25,0.03300766765531327,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-08-30,2023-08-30,35,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,CPUE,quantile_median_50,0.039606675848014194,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-08-30,2023-08-30,35,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,CPUE,quantile_upper_75,0.0483410065648327,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-08-30,2023-08-30,35,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,CPUE,quantile_upper_97_5,0.08567683731622863,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-08-30,2023-08-30,35,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,CPUE,n_eff,300.13110689393375,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-08-30,2023-08-30,35,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,CPUE,R_hat,0.9975121147392886,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-08-30,2023-08-30,35,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,CPUE,mean,0.129645676592902,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-08-30,2023-08-30,35,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,CPUE,standard_error_mean,0.009271705147228448,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-08-30,2023-08-30,35,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,CPUE,standard_deviation,0.11872818862067944,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-08-30,2023-08-30,35,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,CPUE,quantile_lower_2_5,0.02037707725681988,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-08-30,2023-08-30,35,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,CPUE,quantile_lower_25,0.05660427162967721,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-08-30,2023-08-30,35,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,CPUE,quantile_median_50,0.09690487770014324,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-08-30,2023-08-30,35,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,CPUE,quantile_upper_75,0.14743441200842838,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-08-30,2023-08-30,35,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,CPUE,quantile_upper_97_5,0.4309876030375599,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-08-30,2023-08-30,35,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,CPUE,n_eff,163.97908548526365,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-08-30,2023-08-30,35,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,CPUE,R_hat,0.9948258394114252,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-08-30,2023-08-30,35,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,CPUE,mean,0.02103227697701446,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-08-30,2023-08-30,35,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,CPUE,standard_error_mean,0.002275720734707602,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-08-30,2023-08-30,35,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,CPUE,standard_deviation,0.0338641556191823,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-08-30,2023-08-30,35,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,CPUE,quantile_lower_2_5,2.7641396428594844e-4,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-08-30,2023-08-30,35,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,CPUE,quantile_lower_25,0.0032427235236683893,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-08-30,2023-08-30,35,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,CPUE,quantile_median_50,0.010040259823696992,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-08-30,2023-08-30,35,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,CPUE,quantile_upper_75,0.023713855334346026,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-08-30,2023-08-30,35,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,CPUE,quantile_upper_97_5,0.10499384359690095,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-08-30,2023-08-30,35,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,CPUE,n_eff,221.43311496817196,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-08-30,2023-08-30,35,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,CPUE,R_hat,1.0066628489455376,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-08-30,2023-08-30,35,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,CPUE,mean,0.0758283680875202,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-08-30,2023-08-30,35,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,CPUE,standard_error_mean,0.010041060846868673,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-08-30,2023-08-30,35,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,CPUE,standard_deviation,0.10149049746902462,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-08-30,2023-08-30,35,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,CPUE,quantile_lower_2_5,0.005748871442247654,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-08-30,2023-08-30,35,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,CPUE,quantile_lower_25,0.022002175222747528,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-08-30,2023-08-30,35,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,CPUE,quantile_median_50,0.044520038721408556,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-08-30,2023-08-30,35,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,CPUE,quantile_upper_75,0.085280098614042385,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-08-30,2023-08-30,35,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,CPUE,quantile_upper_97_5,0.3143615666670334,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-08-30,2023-08-30,35,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,CPUE,n_eff,102.16251245620693,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-08-30,2023-08-30,35,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,CPUE,R_hat,1.036831639504677,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-08-31,2023-08-31,35,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,CPUE,mean,4.305568553257467e-8,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-08-31,2023-08-31,35,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,CPUE,standard_error_mean,1.2809357940172297e-9,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-08-31,2023-08-31,35,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,CPUE,standard_deviation,1.84441873946324e-8,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-08-31,2023-08-31,35,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,CPUE,quantile_lower_2_5,1.69369429603365e-8,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-08-31,2023-08-31,35,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,CPUE,quantile_lower_25,3.041680090099198e-8,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-08-31,2023-08-31,35,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,CPUE,quantile_median_50,4.01276544120283e-8,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-08-31,2023-08-31,35,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,CPUE,quantile_upper_75,5.1189198867661296e-8,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-08-31,2023-08-31,35,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,CPUE,quantile_upper_97_5,8.257542727855394e-8,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-08-31,2023-08-31,35,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,CPUE,n_eff,207.33104130089617,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-08-31,2023-08-31,35,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,CPUE,R_hat,0.9932972702495582,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-08-31,2023-08-31,35,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,CPUE,mean,1.356653146947446e-7,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-08-31,2023-08-31,35,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,CPUE,standard_error_mean,1.059330062335311e-8,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-08-31,2023-08-31,35,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,CPUE,standard_deviation,1.2258267881909153e-7,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-08-31,2023-08-31,35,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,CPUE,quantile_lower_2_5,2.3709126324663002e-8,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-08-31,2023-08-31,35,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,CPUE,quantile_lower_25,6.166110050870189e-8,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-08-31,2023-08-31,35,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,CPUE,quantile_median_50,1.0281634559893834e-7,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-08-31,2023-08-31,35,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,CPUE,quantile_upper_75,1.5965763567120425e-7,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-08-31,2023-08-31,35,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,CPUE,quantile_upper_97_5,4.6734317259435986e-7,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-08-31,2023-08-31,35,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,CPUE,n_eff,133.904638500312,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-08-31,2023-08-31,35,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,CPUE,R_hat,1.0049890110378885,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-08-31,2023-08-31,35,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,CPUE,mean,2.307480883016614e-8,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-08-31,2023-08-31,35,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,CPUE,standard_error_mean,2.809068577048635e-9,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-08-31,2023-08-31,35,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,CPUE,standard_deviation,4.057778716823575e-8,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-08-31,2023-08-31,35,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,CPUE,quantile_lower_2_5,2.1547667369886732e-10,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-08-31,2023-08-31,35,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,CPUE,quantile_lower_25,2.959121047475197e-9,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-08-31,2023-08-31,35,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,CPUE,quantile_median_50,9.859542507331959e-9,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-08-31,2023-08-31,35,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,CPUE,quantile_upper_75,2.586801152928562e-8,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-08-31,2023-08-31,35,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,CPUE,quantile_upper_97_5,1.2756120778902723e-7,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-08-31,2023-08-31,35,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,CPUE,n_eff,208.66616604736333,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-08-31,2023-08-31,35,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,CPUE,R_hat,1.0106538361496173,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-08-31,2023-08-31,35,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,CPUE,mean,7.387811910342666e-8,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-08-31,2023-08-31,35,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,CPUE,standard_error_mean,6.698811148621209e-9,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-08-31,2023-08-31,35,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,CPUE,standard_deviation,8.897758982357315e-8,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-08-31,2023-08-31,35,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,CPUE,quantile_lower_2_5,5.8340394556866554e-9,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-08-31,2023-08-31,35,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,CPUE,quantile_lower_25,2.3659455193451085e-8,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-08-31,2023-08-31,35,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,CPUE,quantile_median_50,4.664619826651834e-8,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-08-31,2023-08-31,35,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,CPUE,quantile_upper_75,8.996784731443973e-8,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-08-31,2023-08-31,35,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,CPUE,quantile_upper_97_5,3.2142488833816544e-7,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-08-31,2023-08-31,35,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,CPUE,n_eff,176.42730754770255,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-08-31,2023-08-31,35,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,CPUE,R_hat,1.0188048676953694,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-09-01,2023-09-01,35,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,CPUE,mean,0.038982771386110525,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-09-01,2023-09-01,35,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,CPUE,standard_error_mean,8.277480291354024e-4,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-09-01,2023-09-01,35,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,CPUE,standard_deviation,0.011704106889560776,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-09-01,2023-09-01,35,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,CPUE,quantile_lower_2_5,0.02253282279566708,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-09-01,2023-09-01,35,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,CPUE,quantile_lower_25,0.03053349564542606,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-09-01,2023-09-01,35,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,CPUE,quantile_median_50,0.036709308874132415,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-09-01,2023-09-01,35,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,CPUE,quantile_upper_75,0.04845736560369157,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-09-01,2023-09-01,35,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,CPUE,quantile_upper_97_5,0.06424938985676765,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-09-01,2023-09-01,35,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,CPUE,n_eff,199.93105056277875,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-09-01,2023-09-01,35,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,CPUE,R_hat,1.000750636237488,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-09-01,2023-09-01,35,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,CPUE,mean,0.13950142281672925,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-09-01,2023-09-01,35,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,CPUE,standard_error_mean,0.007795992234347625,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-09-01,2023-09-01,35,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,CPUE,standard_deviation,0.10726426131482736,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-09-01,2023-09-01,35,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,CPUE,quantile_lower_2_5,0.03497064289088174,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-09-01,2023-09-01,35,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,CPUE,quantile_lower_25,0.07016002599137211,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-09-01,2023-09-01,35,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,CPUE,quantile_median_50,0.10682355074383887,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-09-01,2023-09-01,35,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,CPUE,quantile_upper_75,0.164873376971866,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-09-01,2023-09-01,35,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,CPUE,quantile_upper_97_5,0.40653810470096535,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-09-01,2023-09-01,35,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,CPUE,n_eff,189.3072718929459,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-09-01,2023-09-01,35,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,CPUE,R_hat,0.9939151402572083,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-09-01,2023-09-01,35,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,CPUE,mean,0.023895465050663558,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-09-01,2023-09-01,35,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,CPUE,standard_error_mean,0.003444651690978342,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-09-01,2023-09-01,35,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,CPUE,standard_deviation,0.04742620703084376,Provisional,786,Nisqually River,day
