event_date,section_num,period,day_type,angler_final,est_cg,estimate_category,management_week,mean,standard_error_mean,standard_deviation,quantile_lower_2_5,quantile_lower_25,quantile_median_50,quantile_upper_75,quantile_upper_97_5,n_eff,R_hat
2023-09-07,2,36,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,36,21.27,1.6669020965000227,24.79112947210176,0,6,12,26.5,99.40000000000008,221.19354109703025,1.0034335333383255
2023-09-08,1,36,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,36,108.86,1.6115056207656218,30.634174761474853,54.975,86.75,107.5,128.25,183.025,361.3671927234681,0.9909520201994504
2023-09-08,1,36,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,36,13.285,1.3476927694537284,19.238878533744657,0,5,8,16.25,47.150000000000034,203.7875784423464,0.9989237950925608
2023-09-08,2,36,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,36,0.405,0.08959527734669792,1.1212766413925972,0,0,0,0,3,156.62291894194843,1.0057485202374823
2023-09-08,2,36,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,36,18.805,1.3196693933230872,19.99213350320696,2,7,12,23.25,70.55000000000013,229.502804951096,1.0080783459461615
2023-09-09,1,36,weekend,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,36,144.1,4.088711731173032,52.90334412015442,70.95,107.75,139,171,283.075,167.4145756287947,0.9929847311144562
2023-09-09,1,36,weekend,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,36,15.95,0.9301426452395616,15.537198029666268,0.9750000000000004,6,11,20,56.17500000000004,279.0270383178266,0.9934095168784052
2023-09-09,2,36,weekend,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,36,0.835,0.18377206414835184,2.5633236511809265,0,0,0,1,6.025000000000006,194.55746660436697,1.00400437734602
2023-09-09,2,36,weekend,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,36,34.505,2.2227476804079194,31.97643565480571,4.9750000000000005,14,24,43,131.10000000000002,206.95683451237576,1.0076017510630653
2023-09-10,1,36,weekend,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,37,0,NA,0,0,0,0,0,0,NA,NA
2023-09-10,1,36,weekend,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,37,0,NA,0,0,0,0,0,0,NA,NA
2023-09-10,2,36,weekend,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,37,0,NA,0,0,0,0,0,0,NA,NA
2023-09-10,2,36,weekend,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,37,0,NA,0,0,0,0,0,0,NA,NA
2023-09-11,1,37,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,37,0,NA,0,0,0,0,0,0,NA,NA
2023-09-11,1,37,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,37,0,NA,0,0,0,0,0,0,NA,NA
2023-09-11,2,37,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,37,0,NA,0,0,0,0,0,0,NA,NA
2023-09-11,2,37,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,37,0,NA,0,0,0,0,0,0,NA,NA
2023-09-12,1,37,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,37,209.225,4.870484758173104,67.54506684633884,100,162.5,200,253,364.3250000000001,192.32816784898515,0.9953756268697068
2023-09-12,1,37,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,37,8.14,0.5920024271286656,9.23345457654314,0,2,6,10,24.100000000000023,243.2660254323612,1.0026009374284404
2023-09-12,2,37,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,37,0.25,0.04948386859914888,0.6999641053252078,0,0,0,0,3,200.08947711809117,0.9944372333069572
2023-09-12,2,37,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,37,13.925,1.2025889928765658,16.349492485169474,0,3.75,8,18.25,65.025,184.83069775016327,0.9944158673782376
2023-09-13,1,37,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,37,160.995,6.334733080557601,89.33374257700206,52,96,140,204.25,352.72500000000014,198.87235529465912,1.002711656784688
2023-09-13,1,37,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,37,7.72,0.979977859427612,15.548969491940824,0,2,4,9,24.02500000000001,251.75070490537303,1.0007700597644182
2023-09-13,2,37,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,37,0.25,0.0544614508554064,0.8190569402408991,0,0,0,0,2,226.1776959951177,0.9990295007140086
2023-09-13,2,37,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,37,11.84,0.802673865563063,11.56690826600483,0,4,8,16,42.025000000000006,207.6616673988612,1.001759116228331
2023-09-14,1,37,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,37,103.92,1.5931996457601247,28.53990594160707,63.95,84,97,118.25,170.17500000000004,320.89627266284464,0.9931022866466918
2023-09-14,1,37,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,37,6.835,0.8791775372380242,13.737955894557386,0,2,4,8,32.05000000000001,244.16930588624345,0.9933266636830376
2023-09-14,2,37,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,37,0.225,0.05867022635700536,0.8707271841086212,0,0,0,0,2,220.25647229615305,0.9944093914545808
2023-09-14,2,37,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,37,10.84,0.8500815701861743,10.84400119001493,0,4,8,14,43.025000000000006,162.72636065481757,0.9949963205955156
2023-09-15,1,37,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,37,61.78,1.46981611596159,21.07587632375153,29.975,49.75,58,73,112.025,205.61049230201533,0.9966227097103746
2023-09-15,1,37,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,37,5.78,0.5769483495376416,8.46284222306326,0,1.75,4,7,28.02500000000001,215.15855442230233,0.9934272114732722
2023-09-15,2,37,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,37,0.245,0.05499074200799409,0.7194183859690769,0,0,0,0,2,171.15275960251185,1.0099220921665266
2023-09-15,2,37,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,37,18.325,1.2180148922491243,16.144740263966924,2,8,14,22,67,175.69399915985193,1.0004273247145203
2023-09-16,1,37,weekend,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,37,84.41,1.6751910588789645,25.239195409612865,42.95,68,82,99,142,226.99815089236975,0.9928950344957204
2023-09-16,1,37,weekend,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,37,10.025,0.7611102394003308,11.92962508940953,1,4,7,12,31.05000000000001,245.67358393396577,0.9964869311125512
2023-09-16,2,37,weekend,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,37,0.545,0.09754571330504376,1.2830456071982608,0,0,0,1,4.025000000000006,173.00864727786427,1.0036240553198914
2023-09-16,2,37,weekend,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,37,31.575,2.3285504648942186,27.445777974821848,4,15,23.5,38,100.07500000000002,138.9248007242563,1.0063964824361706
2023-09-17,1,37,weekend,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,38,0,NA,0,0,0,0,0,0,NA,NA
2023-09-17,1,37,weekend,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,38,0,NA,0,0,0,0,0,0,NA,NA
2023-09-17,2,37,weekend,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,38,0,NA,0,0,0,0,0,0,NA,NA
2023-09-17,2,37,weekend,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,38,0,NA,0,0,0,0,0,0,NA,NA
2023-09-18,1,38,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,38,0,NA,0,0,0,0,0,0,NA,NA
2023-09-18,1,38,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,38,0,NA,0,0,0,0,0,0,NA,NA
2023-09-18,2,38,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,38,0,NA,0,0,0,0,0,0,NA,NA
2023-09-18,2,38,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,38,0,NA,0,0,0,0,0,0,NA,NA
2023-09-19,1,38,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,38,75.72,1.5943027093986863,30.54877638619045,33,55,70,90,147.12500000000003,367.1521457654952,1.004865277134588
2023-09-19,1,38,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,38,6.585,0.6583279681514312,10.163624912243856,0,1,3.5,8,33.025000000000006,238.3486225249393,0.9962672540123506
2023-09-19,2,38,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,38,0.225,0.04734636886985414,0.7119758055851992,0,0,0,0,2,226.12944492873393,0.9900476396479898
2023-09-19,2,38,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,38,15.455,1.1330088974222603,18.19901082407707,1,5.75,10,19,54.07500000000002,258.0054773094085,1.002769143692453
2023-09-20,1,38,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,38,74.095,2.530467769323157,42.29218746533472,19.925,46,64,95.5,179.30000000000007,279.3307047555186,0.993842886382001
2023-09-20,1,38,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,38,8.41,0.9976099542686122,15.205853805352357,0,2,4,7.25,45,232.32720812685457,1.0001101712530165
2023-09-20,2,38,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,38,0.375,0.07087505778460082,1.0487489555939002,0,0,0,0,3.0250000000000057,218.9556874965612,1.0055554048007451
2023-09-20,2,38,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,38,15.44,1.6650882889545928,20.248367388743905,0,4,10,18,76,147.8786549086698,0.9974191635126368
2023-09-21,1,38,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,38,60.07,1.2384854161145855,20.171254236844995,29.95,44,58.5,71,105.025,265.26748062236777,0.9964284149681626
2023-09-21,1,38,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,38,7.535,1.119339084156428,15.846270743692727,0,2,4,8,34.05000000000001,200.41526947010016,0.9999075787911113
2023-09-21,2,38,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,38,0.24,0.05132736971839503,0.6592214076633192,0,0,0,0,2,164.95465883714996,0.9939338266116882
2023-09-21,2,38,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,38,13.11,1.7173814185476168,16.170197165832874,0.9750000000000004,4,7.5,18,51.05000000000001,88.65375013257055,1.0079845540565862
2023-09-22,1,38,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,38,45.125,0.9939815096705856,16.42401033785261,19.975,32.75,42,54,82.07500000000002,273.0246180655517,0.9915021990465726
2023-09-22,1,38,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,38,8.655,1.4397746924689083,19.683576680948356,0,2,4,9,39.10000000000002,186.90415745561197,1.004929722224312
2023-09-22,2,38,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,38,0.26,0.04998499745172127,0.6199367774541216,0,0,0,0,2,153.8209376092024,1.006443938454158
2023-09-22,2,38,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,38,17.89,2.1094325365091,23.06442582622571,1,5,11,21,74.15000000000003,119.55122055157692,1.0045265973278614
2023-09-23,1,38,weekend,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,38,51.085,1.2953175631982063,17.82910992741982,24,37,49,63,93.12500000000004,189.4553252558019,0.998880200782892
2023-09-23,1,38,weekend,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,38,14.03,1.588043183407149,20.13045643749564,0,4,7.5,15.25,68.05000000000001,160.6876977536141,1.0010905282868188
2023-09-23,2,38,weekend,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,38,0.5,0.10497385492935744,1.2877466588139268,0,0,0,0,3,150.48685689023154,0.992998709017166
2023-09-23,2,38,weekend,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,38,31.39,3.279711977967768,41.25137914551507,2,10,21,36.5,109.20000000000005,158.1996555801452,1.0028849212974955
2023-09-24,1,38,weekend,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,39,0,NA,0,0,0,0,0,0,NA,NA
2023-09-24,1,38,weekend,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,39,0,NA,0,0,0,0,0,0,NA,NA
2023-09-24,2,38,weekend,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,39,0,NA,0,0,0,0,0,0,NA,NA
2023-09-24,2,38,weekend,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,39,0,NA,0,0,0,0,0,0,NA,NA
2023-09-25,1,39,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,39,0,NA,0,0,0,0,0,0,NA,NA
2023-09-25,1,39,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,39,0,NA,0,0,0,0,0,0,NA,NA
2023-09-25,2,39,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,39,0,NA,0,0,0,0,0,0,NA,NA
2023-09-25,2,39,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,39,0,NA,0,0,0,0,0,0,NA,NA
2023-09-26,1,39,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,39,29.915,0.7772350232683078,12.294451704470918,13.975,20.75,28,36.25,56.025000000000006,250.2151524502864,0.9935630059305958
2023-09-26,1,39,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,39,3.275,0.2941306457986794,3.688822584552083,0,1,2,4,14.025000000000006,157.28778021788588,0.9921221535631182
2023-09-26,2,39,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,39,0.145,0.03336654628774706,0.4415311413068376,0,0,0,0,1.0250000000000057,175.10565346099222,1.006819686183437
2023-09-26,2,39,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,39,9.6,0.6967506722409359,10.254549180459977,0,3,7,12.25,38,216.60992489206328,1.0017620759237067
2023-09-27,1,39,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,39,24.475,0.9796899678041948,14.078365561542366,5.9750000000000005,15,22,31.25,58.12500000000003,206.50337517411953,1.0042062638814524
2023-09-27,1,39,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,39,2.76,0.27786571626610496,3.23957935106694,0,1,2,3.25,13,135.92749477580202,0.9917603397872378
2023-09-27,2,39,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,39,0.2,0.04646806704349387,0.6799349658525767,0,0,0,0,2,214.10437235543023,1.0045083558821384
2023-09-27,2,39,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,39,10.055,0.9796024734177504,11.944258097828332,0.9750000000000004,3,7,13,35.10000000000002,148.6683811905981,1.0181194306361958
2023-09-28,1,39,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,39,18.99,0.5701924643283174,9.22471554490555,5.9750000000000005,12,17,24,38.12500000000003,261.7357338441091,0.9985708449258304
2023-09-28,1,39,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,39,2.05,0.18223370147719187,2.459215056368055,0,0,1,3,8,182.1107676929904,0.9939467698194582
2023-09-28,2,39,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,39,0.195,0.03411221404835463,0.49821288662780494,0,0,0,0,1,213.30945056656677,0.9971497106090526
2023-09-28,2,39,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,39,7.91,0.7531287680263888,7.373857121223675,1,3,6,11,24.075000000000017,95.8629881685921,1.0190440170857806
2023-09-29,1,39,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,39,21.505,0.632983274530759,9.52067177014174,7,14.75,20,27,44,226.23027133690425,0.991697620500674
2023-09-29,1,39,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,39,2.49,0.19256116492846467,2.933072548176114,0,1,2,3,10.050000000000011,232.01079977462751,0.9964295342128932
2023-09-29,2,39,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,39,0.265,0.05727770162620511,0.7399409184617852,0,0,0,0,2.0250000000000057,166.88715959314044,1.005047667412605
2023-09-29,2,39,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,39,12.175,0.7957018806855045,11.374147491384964,1,5,9.5,15.25,40.025000000000006,204.3322616578699,1.0013050405469204
2023-09-30,1,39,weekend,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,39,40.285,1.050411680021641,15.05012646234786,17,29,38,48,79,205.28688931281417,0.9925092278148596
2023-09-30,1,39,weekend,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,39,5.455,0.37333933526683655,5.9956412140687,0,2,4,7,22.075000000000017,257.9073818959436,0.9920958767275906
2023-09-30,2,39,weekend,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,39,0.79,0.16939713540923013,2.0730139735837207,0,0,0,1,6,149.75879442032866,0.9980568901977244
2023-09-30,2,39,weekend,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,39,43.505,2.9213312858751324,48.77452971319886,4.9750000000000005,16,28,53,160.25000000000006,278.75621670209455,0.9941461490201732
2023-10-01,1,39,weekend,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,40,0,NA,0,0,0,0,0,0,NA,NA
2023-10-01,1,39,weekend,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,40,0,NA,0,0,0,0,0,0,NA,NA
2023-10-01,2,39,weekend,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,40,0,NA,0,0,0,0,0,0,NA,NA
2023-10-01,2,39,weekend,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,40,0,NA,0,0,0,0,0,0,NA,NA
2023-10-02,1,40,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,40,0,NA,0,0,0,0,0,0,NA,NA
2023-10-02,1,40,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,40,0,NA,0,0,0,0,0,0,NA,NA
2023-10-02,2,40,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,40,0,NA,0,0,0,0,0,0,NA,NA
2023-10-02,2,40,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,40,0,NA,0,0,0,0,0,0,NA,NA
2023-10-03,1,40,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,40,7.93,0.3850023260295618,4.722989854512621,1,5,7,10,19.02500000000001,150.4898878811968,1.003211666318415
2023-10-03,1,40,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,40,2.725,0.2734736491607454,3.5015251522671944,0,1,2,4,12.025000000000006,163.93947089496,0.995885710428203
2023-10-03,2,40,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,40,0.1,0.02803582813941006,0.3324947575813722,0,0,0,0,1,140.65100064634245,1.0057994464012845
2023-10-03,2,40,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,40,7.555,0.5902207295162173,9.245233730613217,0,2,5,11,27.12500000000003,245.36175711741916,0.9906334298014028
2023-10-04,1,40,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,40,5.61,0.36314198881466986,5.105706729340234,0,2,4,7,18.02500000000001,197.67820795570913,1.025782873633912
2023-10-04,1,40,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,40,3.16,0.34324982803449744,4.227738029280091,0,1,2,4,14,151.70345798904853,0.9996022822464576
2023-10-04,2,40,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,40,0.26,0.0377516428616607,0.5866179361518665,0,0,0,0,2,241.4565347465596,0.9938195220762426
2023-10-04,2,40,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,40,15.115,1.0926169193701996,16.215935304167463,0,4,10,21,57.05000000000001,220.26635409219415,0.9933316449440454
2023-10-05,1,40,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,40,3.725,0.21565841089779977,2.9568717341577915,0,2,3,5,11,187.9888841161926,1.0158041085000675
2023-10-05,1,40,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,40,4.07,0.22274338538002408,4.203982318788153,0,1,3,6,16,356.21493941753243,0.9949928314180704
2023-10-05,2,40,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,40,0.33,0.04635950795348619,0.6880896283794845,0,0,0,0,2,220.2989300217334,1.0048817015164289
2023-10-05,2,40,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,40,29.815,2.505141431146629,40.60956115604344,1,9,18,33.25,114.025,262.77987005404117,0.9981320101830894
2023-10-06,1,40,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,40,3.56,0.2305583777161288,3.0368589962021733,0,1,3,5,11,173.49519053504815,1.0110324298814453
2023-10-06,1,40,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,40,3.785,0.2146102007136967,3.256038070968764,0,1,3,6,11.025000000000006,230.1856400132737,0.9995563634193204
2023-10-06,2,40,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,40,0.31,0.05513384261138733,0.8168452612977091,0,0,0,0,2,219.5043158168417,1.0029419091444327
2023-10-06,2,40,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,40,33.26,3.247601830654242,53.98783038005629,1,9,19,39,153.20000000000005,276.3542795857688,1.0001421233881955
2023-10-07,1,40,weekend,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,40,4.185,0.31138832437794184,3.781836383578856,0,1,3,6,13,147.50298949757908,1.0374218007186298
2023-10-07,1,40,weekend,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,40,4.08,0.21913154285034048,3.7111268250435456,0,1.75,3,6,12,286.814959745221,0.9981953303092148
2023-10-07,2,40,weekend,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,40,0.535,0.08570879778083407,1.1292257319813626,0,0,0,1,4,173.58441301123088,1.0090786077259444
2023-10-07,2,40,weekend,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,40,53.48,9.724495460100622,145.7736925759795,3,13,24,52.75,217.05000000000024,224.7109077610552,0.9985238545749148
2023-10-08,1,40,weekend,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,41,0,NA,0,0,0,0,0,0,NA,NA
2023-10-08,1,40,weekend,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,41,0,NA,0,0,0,0,0,0,NA,NA
2023-10-08,2,40,weekend,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,41,0,NA,0,0,0,0,0,0,NA,NA
2023-10-08,2,40,weekend,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,41,0,NA,0,0,0,0,0,0,NA,NA
2023-10-09,1,41,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,41,0,NA,0,0,0,0,0,0,NA,NA
2023-10-09,1,41,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,41,0,NA,0,0,0,0,0,0,NA,NA
2023-10-09,2,41,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,41,0,NA,0,0,0,0,0,0,NA,NA
2023-10-09,2,41,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,41,0,NA,0,0,0,0,0,0,NA,NA
2023-10-10,1,41,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,41,1.22,0.10335699361809284,1.5632719198774687,0,0,1,2,5.025000000000006,228.76486152995295,1.001204272214951
2023-10-10,1,41,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,41,0.865,0.0956893011069888,1.4201617149051766,0,0,0,1,4.025000000000006,220.26669531619063,0.9930091896503672
2023-10-10,2,41,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,41,0.285,0.05237651622496323,0.7854039065871853,0,0,0,0,2,224.86035786698716,0.9930505511122988
2023-10-10,2,41,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,41,31.45,15.955968036026642,229.2203247673124,0,4,8,19,70.15000000000003,206.37635217353684,1.0007053161640105
2023-10-11,1,41,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,41,0.895,0.0743807060455545,1.1622085196797003,0,0,1,1,4,244.14482121622936,0.9986058883847134
2023-10-11,1,41,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,41,0.535,0.05451683753458117,0.8558254412727213,0,0,0,1,3.0250000000000057,246.43879440983335,0.9932887469526588
2023-10-11,2,41,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,41,0.235,0.06018652808620767,0.7567286111643816,0,0,0,0,2,158.08174682659168,0.9963321001203792
2023-10-11,2,41,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,41,25.895,11.268698657574202,162.07286026715232,0,3,7,17,99.35000000000008,206.8583530295018,1.001619419631743
2023-10-12,1,41,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,41,0.715,0.06092506066883705,0.9739186762454546,0,0,0,1,3,255.5367974161297,1.003327437015465
2023-10-12,1,41,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,41,0.595,0.09284728994844282,1.1478513902375829,0,0,0,1,4,152.83853465081802,0.999030798852395
2023-10-12,2,41,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,41,0.27,0.06987539125929672,1.0160026114792535,0,0,0,0,2,211.4176022745941,0.9988316311206556
2023-10-12,2,41,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,41,30.255,16.70873328853301,239.83176677993248,0,2,6,15,97.62500000000014,206.02805386156408,0.9994090726434164
2023-10-13,1,41,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,41,0.695,0.08768401580114997,1.0990973912155757,0,0,0,1,4,157.12000735386337,1.0059495166037888
2023-10-13,1,41,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,41,0.61,0.08499351260811644,1.19794631636164,0,0,0,1,4,198.65667243599327,0.9940801993803589
2023-10-13,2,41,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,41,0.27,0.06177254905865408,0.8780403031008012,0,0,0,0,2,202.04023084817013,0.9936628427852024
2023-10-13,2,41,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,41,17.84,5.043324071573371,72.14735340270684,0,1.75,5,15,94.30000000000008,204.64778918145265,1.0027934843011868
2023-10-14,1,41,weekend,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,catch,41,0.995,0.08102655456612488,1.3166788583707123,0,0,1,2,4.025000000000006,264.0614357427312,0.9902843772990604
