interview_id,catch_id,species,run,life_stage,fin_mark,sex,fork_length_cm,fate,fish_count,catch_group,year,month,week,fishing_duration_minutes,trip_guided,boat_type,boat_used,angler_count,angler_minutes,trip_status,fishing_start_time,fishing_end_time,creel_event_id,event_date,water_body,project_name,fishery_name,gear_id,angling_method,angling_gear,barbed_hook_status,hook_count,gear_comments,hook_info,points_1,size_1,points_2,size_2,points_3,size_3,created_datetime,modified_datetime
BF12C97D-177D-4F16-8C0F-ECAD4570734B,428211A7-C784-4719-A5F7-7ACBB906A542,Chinook,NA,Adult,AD,NA,NA,Kept,1,Chinook_Adult_AD_Kept,2021,9,36,251,NA,NA,No,4,1004,Complete,08:00:00,12:11:00,E3463D52-498F-4925-B2DA-36BB78438189,2021-09-08,Nisqually River,District 11,Nisqually salmon 2021,68A90833-0F60-4DCD-BAF4-A1747AB15BEF,Drift,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-26T11:06:34Z,2024-11-26T19:06:34Z
473B5347-3EE5-4AE6-850C-1E34DD3BB331,58077778-37EB-46EA-8666-6562338162DA,Chinook,NA,Adult,UM,NA,NA,Released,1,Chinook_Adult_UM_Released,2021,9,36,225,NA,NA,No,2,450,Complete,15:30:00,19:15:00,E3463D52-498F-4925-B2DA-36BB78438189,2021-09-08,Nisqually River,District 11,Nisqually salmon 2021,DA000AE3-FCF3-419A-B710-798B0BE3985D,Drift,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-26T11:06:34Z,2024-11-26T19:06:34Z
BBD26056-66C2-4429-A8AF-B591DA610805,58400825-805E-4346-B565-33514513ECA7,Chinook,NA,Adult,AD,NA,NA,Released,1,Chinook_Adult_AD_Released,2021,9,36,120,NA,NA,No,1,120,Complete,15:30:00,17:30:00,E3463D52-498F-4925-B2DA-36BB78438189,2021-09-08,Nisqually River,District 11,Nisqually salmon 2021,C6E86F64-88A7-4F6C-BFCE-665FC444D843,Drift,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-26T11:06:34Z,2024-11-26T19:06:34Z
D1F3389E-7A3D-447F-9EA4-5AC7BEDE1723,99A91D09-C49C-4CB0-9F01-058B2A3ECABC,Chinook,NA,Adult,AD,NA,NA,Kept,1,Chinook_Adult_AD_Kept,2021,9,36,360,NA,NA,No,2,720,Complete,10:00:00,16:00:00,E3463D52-498F-4925-B2DA-36BB78438189,2021-09-08,Nisqually River,District 11,Nisqually salmon 2021,D2A7E307-96F6-4BD8-831F-A9D8A08A79C2,Drift,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-26T11:06:34Z,2024-11-26T19:06:34Z
BA608264-05D4-461E-AE73-A458BD27A829,AE4AD790-2C34-457E-BF05-9A494C51D768,Chinook,NA,Adult,AD,NA,NA,Kept,2,Chinook_Adult_AD_Kept,2021,9,36,30,NA,NA,No,1,30,Complete,15:40:00,16:10:00,E3463D52-498F-4925-B2DA-36BB78438189,2021-09-08,Nisqually River,District 11,Nisqually salmon 2021,3209CBEB-1644-4000-A9F9-8B8D607F7035,Drift,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-26T11:06:34Z,2024-11-26T19:06:34Z
C9B0167E-782E-41FF-9CD1-3FA13AB82781,B478E8A0-81EC-4957-82CB-FE04169AA8E4,Chinook,NA,Adult,AD,NA,NA,Kept,3,Chinook_Adult_AD_Kept,2021,9,36,390,NA,NA,No,2,780,Complete,09:30:00,16:00:00,8025C08A-3CE3-4A7C-B2AB-842303BCA7F6,2021-09-07,Nisqually River,District 11,Nisqually salmon 2021,1E473163-C8E3-47C1-8E1B-D4C57DA5D06B,Drift,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-26T11:06:34Z,2024-11-26T19:06:34Z
1B6DB920-C92D-4B41-AC53-8C294D60FFC6,259618AE-2BF1-46AD-94D9-CE7C8462EB94,Chinook,NA,Adult,AD,NA,NA,Kept,2,Chinook_Adult_AD_Kept,2021,9,36,205,NA,NA,No,1,205,Complete,13:00:00,16:25:00,8025C08A-3CE3-4A7C-B2AB-842303BCA7F6,2021-09-07,Nisqually River,District 11,Nisqually salmon 2021,D30CF37A-F559-480E-AC55-820E74A89DB7,Drift,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-26T11:06:34Z,2024-11-26T19:06:34Z
6D1D5808-57BA-42F0-9A13-64A8F5A0FE78,0E6F2E54-BED0-49EF-AF17-6B6FEFB96AC2,Chinook,NA,Adult,UM,NA,NA,Released,2,Chinook_Adult_UM_Released,2021,9,36,570,NA,NA,No,1,570,Complete,06:15:00,15:45:00,8025C08A-3CE3-4A7C-B2AB-842303BCA7F6,2021-09-07,Nisqually River,District 11,Nisqually salmon 2021,D12D1274-5C0E-4541-B26E-F1AF670226F1,Drift,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-26T11:06:34Z,2024-11-26T19:06:34Z
1AE8CC05-BD5C-4A20-BA6E-F50637CB5FD7,29249AA7-C18F-499B-A177-CE6950266B17,Chinook,NA,Adult,AD,NA,NA,Released,2,Chinook_Adult_AD_Released,2021,9,36,395,NA,NA,No,1,395,Complete,12:00:00,18:35:00,8025C08A-3CE3-4A7C-B2AB-842303BCA7F6,2021-09-07,Nisqually River,District 11,Nisqually salmon 2021,B4E47E9F-266C-421B-9376-74FED46A6531,Drift,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-26T11:06:34Z,2024-11-26T19:06:34Z
1D3877F3-D973-45CE-8F3F-7BBD6A1B8E34,4421115D-1B0B-4B54-BD6E-16A9C020FAC8,Chinook,NA,Adult,UM,NA,NA,Released,1,Chinook_Adult_UM_Released,2021,9,36,406,NA,NA,No,1,406,Complete,12:00:00,18:46:00,8025C08A-3CE3-4A7C-B2AB-842303BCA7F6,2021-09-07,Nisqually River,District 11,Nisqually salmon 2021,B29AAC0E-6395-4788-95FD-45C4C4ED524F,Drift,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-26T11:06:34Z,2024-11-26T19:06:34Z
FAD249BA-7D6C-4683-93E2-A5CFBD4F086B,CF47367A-2599-42EB-8235-3DED0581C079,Chinook,NA,Adult,UM,NA,NA,Released,1,Chinook_Adult_UM_Released,2021,9,36,300,NA,NA,No,1,300,Complete,14:00:00,19:00:00,8025C08A-3CE3-4A7C-B2AB-842303BCA7F6,2021-09-07,Nisqually River,District 11,Nisqually salmon 2021,DBB520F3-5D13-484A-8B6E-AF0F47629E8B,Drift,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-26T11:06:34Z,2024-11-26T19:06:34Z
743D624C-3C56-4930-AAE3-816259699197,000C50DA-3E86-4D1E-A0B3-BC1C77174145,Chinook,NA,Adult,AD,NA,NA,Kept,1,Chinook_Adult_AD_Kept,2021,9,36,NA,NA,NA,No,1,NA,Incomplete,05:40:00,NA,8025C08A-3CE3-4A7C-B2AB-842303BCA7F6,2021-09-07,Nisqually River,District 11,Nisqually salmon 2021,F2157ED0-EDCF-4F9A-B1BF-91012CE6AEE3,Drift,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-26T11:06:34Z,2024-11-26T19:06:34Z
E15B6D8B-0BED-4C85-963F-B006BB970DA1,C5E992D2-C354-4DB9-BE73-11C85FEC3332,Chinook,NA,Adult,AD,NA,NA,Kept,1,Chinook_Adult_AD_Kept,2021,9,36,590,NA,NA,No,2,1180,Complete,05:30:00,15:20:00,8025C08A-3CE3-4A7C-B2AB-842303BCA7F6,2021-09-07,Nisqually River,District 11,Nisqually salmon 2021,E4C59315-C78E-49E2-A674-741FB98C9645,Drift,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-26T11:06:34Z,2024-11-26T19:06:34Z
97F98167-A66C-4330-A8D4-B81D86C8C348,72EE9E0D-C81C-45DD-9789-4F358EB84EA4,Chinook,NA,Adult,UM,NA,NA,Released,5,Chinook_Adult_UM_Released,2021,9,36,NA,NA,NA,No,1,NA,Incomplete,06:00:00,NA,8025C08A-3CE3-4A7C-B2AB-842303BCA7F6,2021-09-07,Nisqually River,District 11,Nisqually salmon 2021,FCAADDD4-4622-46CE-AB3B-04972328583A,Drift,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-26T11:06:34Z,2024-11-26T19:06:34Z
97F98167-A66C-4330-A8D4-B81D86C8C348,2DDA8866-9E86-4191-BE49-E54077F706C6,Chinook,NA,Adult,AD,NA,NA,Kept,1,Chinook_Adult_AD_Kept,2021,9,36,NA,NA,NA,No,1,NA,Incomplete,06:00:00,NA,8025C08A-3CE3-4A7C-B2AB-842303BCA7F6,2021-09-07,Nisqually River,District 11,Nisqually salmon 2021,FCAADDD4-4622-46CE-AB3B-04972328583A,Drift,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-26T11:06:34Z,2024-11-26T19:06:34Z
A333DF09-9E7A-49F8-ACD0-992C27EBC297,2968554E-3A69-4E7F-9453-5F54F5C32690,Chinook,NA,Adult,AD,NA,NA,Kept,1,Chinook_Adult_AD_Kept,2021,9,36,180,NA,NA,No,2,360,Complete,08:30:00,11:30:00,8025C08A-3CE3-4A7C-B2AB-842303BCA7F6,2021-09-07,Nisqually River,District 11,Nisqually salmon 2021,FA7F0028-A947-4319-AC09-DFD1982A9D9F,Drift,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-26T11:06:34Z,2024-11-26T19:06:34Z
F4C61DE6-9BE3-45D2-9D53-DFCD73C40CD1,3B2D8C70-4112-4A14-8B80-7A4D34EA437E,Chinook,NA,Adult,UM,NA,NA,Released,1,Chinook_Adult_UM_Released,2021,9,36,246,NA,NA,No,1,246,Complete,07:30:00,11:36:00,8025C08A-3CE3-4A7C-B2AB-842303BCA7F6,2021-09-07,Nisqually River,District 11,Nisqually salmon 2021,EEBBE585-C672-4FE4-936B-4C51844E4C9A,Drift,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-26T11:06:34Z,2024-11-26T19:06:34Z
6C6064AC-9963-47C1-9EC8-A76F705A525E,3190E367-F7A2-4319-8AE5-646A89ADBFD1,Chinook,NA,Adult,UM,NA,NA,Released,1,Chinook_Adult_UM_Released,2021,9,36,NA,NA,NA,No,2,NA,Incomplete,06:15:00,NA,8025C08A-3CE3-4A7C-B2AB-842303BCA7F6,2021-09-07,Nisqually River,District 11,Nisqually salmon 2021,E80A2CC0-2135-4A17-8E51-3828EB7F0A41,Drift,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-26T11:06:34Z,2024-11-26T19:06:34Z
6C6064AC-9963-47C1-9EC8-A76F705A525E,85BF2A4C-9829-4DAA-AA53-9A8C472C01E7,Chinook,NA,Adult,AD,NA,NA,Kept,1,Chinook_Adult_AD_Kept,2021,9,36,NA,NA,NA,No,2,NA,Incomplete,06:15:00,NA,8025C08A-3CE3-4A7C-B2AB-842303BCA7F6,2021-09-07,Nisqually River,District 11,Nisqually salmon 2021,E80A2CC0-2135-4A17-8E51-3828EB7F0A41,Drift,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-26T11:06:34Z,2024-11-26T19:06:34Z
92499E24-0B5D-465F-BB8A-D0B087DD7224,9D80D898-4AEF-4D0D-8BD4-6341C1ECE129,Chinook,NA,Adult,AD,NA,NA,Kept,1,Chinook_Adult_AD_Kept,2021,9,36,173,NA,NA,No,2,346,Complete,10:00:00,12:53:00,8025C08A-3CE3-4A7C-B2AB-842303BCA7F6,2021-09-07,Nisqually River,District 11,Nisqually salmon 2021,6E942203-42B3-42F6-A8A4-65C5D3F79748,Drift,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-26T11:06:34Z,2024-11-26T19:06:34Z
776C5727-E5F0-4CAE-B038-F87224CA2FEE,0312DD70-CEE3-4D39-8FA9-BB193629EEBD,Chinook,NA,Adult,AD,NA,NA,Kept,1,Chinook_Adult_AD_Kept,2021,9,36,NA,NA,NA,No,2,NA,Incomplete,07:30:00,NA,8025C08A-3CE3-4A7C-B2AB-842303BCA7F6,2021-09-07,Nisqually River,District 11,Nisqually salmon 2021,617C05A5-5EFB-4712-A6D2-FC1AFBF5EEF7,Drift,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-26T11:06:34Z,2024-11-26T19:06:34Z
C8CDCAC1-D89F-4D9A-8A21-CDF2DDCDC63A,9743D380-2885-4FD8-A13C-8A47211DE328,Chinook,NA,Adult,AD,NA,NA,Kept,1,Chinook_Adult_AD_Kept,2021,9,36,290,NA,NA,No,1,290,Complete,07:30:00,12:20:00,8025C08A-3CE3-4A7C-B2AB-842303BCA7F6,2021-09-07,Nisqually River,District 11,Nisqually salmon 2021,05449EBC-3387-4F17-B46D-0C71FEC707C0,Drift,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-26T11:06:34Z,2024-11-26T19:06:34Z
8BEE5494-CF28-4538-9C6D-D01F137988CB,BB603762-D059-4C1D-B37B-26B18D096D45,Chinook,NA,Adult,UM,NA,NA,Released,1,Chinook_Adult_UM_Released,2021,9,36,370,NA,NA,No,1,370,Complete,05:40:00,11:50:00,DDB296B0-53C1-4BB8-97B4-EFB67FF8A3A3,2021-09-07,Nisqually River,District 11,Nisqually salmon 2021,0A77853D-EE68-4030-B10E-5ADEC1F7A5E7,Drift,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-26T11:06:34Z,2024-11-26T19:06:34Z
E9D0C2B0-2324-462B-9612-FF32CBE505EA,067CD3A7-DD92-48FB-A11F-E97AD4283443,Chinook,NA,Jack,AD,NA,NA,Kept,1,Chinook_Jack_AD_Kept,2021,9,36,210,NA,NA,No,2,420,Complete,10:00:00,13:30:00,DDB296B0-53C1-4BB8-97B4-EFB67FF8A3A3,2021-09-07,Nisqually River,District 11,Nisqually salmon 2021,F3AD8C74-E693-4D91-9151-5B8700D9B56E,Drift,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-26T11:06:34Z,2024-11-26T19:06:34Z
7F943E72-7385-43B4-9B07-D2E26679EA9B,133ECD24-F735-4B13-84D8-9512763EB5D4,Chinook,NA,Adult,AD,NA,NA,Kept,1,Chinook_Adult_AD_Kept,2021,9,36,255,NA,NA,No,1,255,Complete,10:00:00,14:15:00,DDB296B0-53C1-4BB8-97B4-EFB67FF8A3A3,2021-09-07,Nisqually River,District 11,Nisqually salmon 2021,F0AD1801-D053-4BDB-BF09-76F9CB8D40EB,Drift,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-26T11:06:34Z,2024-11-26T19:06:34Z
88DDD7B4-F4A2-40CB-B489-36D726BED439,EB5B7BF6-C90B-460A-8B47-760A18C53A9E,Chinook,NA,Adult,AD,NA,NA,Kept,1,Chinook_Adult_AD_Kept,2021,9,36,275,NA,NA,No,1,275,Complete,08:30:00,13:05:00,DDB296B0-53C1-4BB8-97B4-EFB67FF8A3A3,2021-09-07,Nisqually River,District 11,Nisqually salmon 2021,092CE2D5-0D08-4EF8-A1ED-7848BFFA62A6,Drift,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-26T11:06:34Z,2024-11-26T19:06:34Z
2E72BDF8-D8ED-4A22-A2F6-316C1C9EAC32,15999CE9-B75B-4236-BE0E-89E3637F74A1,Chinook,NA,Adult,AD,NA,NA,Kept,1,Chinook_Adult_AD_Kept,2021,9,36,110,NA,NA,No,1,110,Complete,07:30:00,09:20:00,DDB296B0-53C1-4BB8-97B4-EFB67FF8A3A3,2021-09-07,Nisqually River,District 11,Nisqually salmon 2021,ABC5077F-4CDB-4295-A0D0-4764F745B74E,Drift,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-26T11:06:34Z,2024-11-26T19:06:34Z
3D6213FE-9100-4FB8-9F43-BAC528275881,7D39B8E8-94D5-42A2-8654-029571C430F2,Chinook,NA,Jack,AD,NA,NA,Kept,1,Chinook_Jack_AD_Kept,2021,9,36,220,NA,NA,No,1,220,Complete,05:35:00,09:15:00,DDB296B0-53C1-4BB8-97B4-EFB67FF8A3A3,2021-09-07,Nisqually River,District 11,Nisqually salmon 2021,C363BA0F-E5A0-426F-917C-0128A87D998F,Drift,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-26T11:06:34Z,2024-11-26T19:06:34Z
CDA34F70-DA8F-45E2-BB94-265DB10FE187,174B4F3B-5B02-4087-B8FA-B7027A57C05C,Chinook,NA,Adult,UM,NA,NA,Released,1,Chinook_Adult_UM_Released,2021,9,36,225,NA,NA,No,2,450,Complete,07:00:00,10:45:00,DDB296B0-53C1-4BB8-97B4-EFB67FF8A3A3,2021-09-07,Nisqually River,District 11,Nisqually salmon 2021,E9E7E89E-7B64-4DF6-B320-4A5EB4488D3D,Drift,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-26T11:06:34Z,2024-11-26T19:06:34Z
5F73BC83-16F0-44F9-8805-9C1F79464CC3,17ED9251-1C9F-4878-81F4-28847605A457,Chinook,NA,Adult,UM,NA,NA,Released,1,Chinook_Adult_UM_Released,2021,9,36,205,NA,NA,No,1,205,Complete,06:30:00,09:55:00,DDB296B0-53C1-4BB8-97B4-EFB67FF8A3A3,2021-09-07,Nisqually River,District 11,Nisqually salmon 2021,A6CD414A-07A8-4CB6-B369-2B32A16EE302,Drift,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-26T11:06:34Z,2024-11-26T19:06:34Z
26252A5B-677A-4C75-ABA6-1EF5D59F944B,2086635C-D908-4B1A-BF76-37FE80D30B77,Chinook,NA,Adult,AD,NA,NA,Kept,2,Chinook_Adult_AD_Kept,2021,9,36,495,NA,NA,Yes,2,990,Complete,06:00:00,14:15:00,672ACCE5-32E7-4D50-9C0E-AC84A0F94D55,2021-09-04,Nisqually River,District 11,Nisqually salmon 2021,F61170C6-CB70-4F81-A6C5-B50170008EDE,Bobber,Bait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-26T11:06:34Z,2024-11-26T19:06:34Z
88239D67-3568-4BAD-A7D1-A3E7EEF8C39B,4892B6E0-1497-44D4-826A-C37A73EEAC8D,Chinook,NA,Adult,AD,NA,NA,Kept,1,Chinook_Adult_AD_Kept,2021,9,36,120,NA,NA,No,1,120,Complete,14:30:00,16:30:00,672ACCE5-32E7-4D50-9C0E-AC84A0F94D55,2021-09-04,Nisqually River,District 11,Nisqually salmon 2021,D939AB8F-1444-4E8B-90B9-DF30A7EEE3A3,Drift,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-26T11:06:34Z,2024-11-26T19:06:34Z
88239D67-3568-4BAD-A7D1-A3E7EEF8C39B,62DAB901-F3CF-44C3-ACFC-3E4D02CA3BB3,Chinook,NA,Adult,UM,NA,NA,Released,1,Chinook_Adult_UM_Released,2021,9,36,120,NA,NA,No,1,120,Complete,14:30:00,16:30:00,672ACCE5-32E7-4D50-9C0E-AC84A0F94D55,2021-09-04,Nisqually River,District 11,Nisqually salmon 2021,D939AB8F-1444-4E8B-90B9-DF30A7EEE3A3,Drift,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-26T11:06:34Z,2024-11-26T19:06:34Z
8F408062-E8E0-48AD-BA9D-D7A2AC2F44BE,D3B639D2-8464-4583-AABB-8EF4B6A632F7,Chinook,NA,Adult,AD,NA,NA,Kept,1,Chinook_Adult_AD_Kept,2021,9,36,360,NA,NA,No,1,360,Complete,11:00:00,17:00:00,672ACCE5-32E7-4D50-9C0E-AC84A0F94D55,2021-09-04,Nisqually River,District 11,Nisqually salmon 2021,0CD4E8FD-C667-41CD-AE07-B13ED1B2DB39,Drift,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-26T11:06:34Z,2024-11-26T19:06:34Z
B5072B3A-4CAA-408F-9831-D38FE79DA22C,3A2DA19E-519C-46B2-9F9B-47C3AC77EA86,Chinook,NA,Adult,AD,NA,NA,Kept,1,Chinook_Adult_AD_Kept,2021,9,36,180,NA,NA,No,1,180,Complete,14:00:00,17:00:00,672ACCE5-32E7-4D50-9C0E-AC84A0F94D55,2021-09-04,Nisqually River,District 11,Nisqually salmon 2021,C20D89B3-1795-4666-A3C1-90960D84F229,Drift,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-26T11:06:34Z,2024-11-26T19:06:34Z
E4FDE128-80E8-4B0C-8E20-8CAC81F0200D,3C00D905-F897-4F27-AB06-884D6689F61A,Chinook,NA,Adult,UM,NA,NA,Released,1,Chinook_Adult_UM_Released,2021,9,36,60,NA,NA,No,2,120,Complete,15:15:00,16:15:00,672ACCE5-32E7-4D50-9C0E-AC84A0F94D55,2021-09-04,Nisqually River,District 11,Nisqually salmon 2021,D688B1D5-BE3A-449F-808E-A3A809A6DFC9,Drift,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-26T11:06:34Z,2024-11-26T19:06:34Z
9B4157DB-9FF2-4C38-9C8E-9FB6C3B524F7,2410A173-A04E-4158-9279-8D8AA1548626,Chinook,NA,Adult,AD,NA,NA,Kept,1,Chinook_Adult_AD_Kept,2021,9,36,465,NA,NA,No,2,930,Complete,10:30:00,18:15:00,672ACCE5-32E7-4D50-9C0E-AC84A0F94D55,2021-09-04,Nisqually River,District 11,Nisqually salmon 2021,2ACDF686-1950-479B-B180-3BA1A3A86A92,NA,Lure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-26T11:06:34Z,2024-11-26T19:06:34Z
308B0E12-DFE9-4E46-9E43-DC679F3079AA,72B9C9F9-06D8-422E-952B-BBCF9F2CCAAE,Chinook,NA,Adult,AD,NA,NA,Kept,7,Chinook_Adult_AD_Kept,2021,9,36,660,NA,NA,Yes,2,1320,Complete,06:00:00,17:00:00,672ACCE5-32E7-4D50-9C0E-AC84A0F94D55,2021-09-04,Nisqually River,District 11,Nisqually salmon 2021,67978305-0D4D-4667-BBEA-58EE9D542AE5,Bobber,Bait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-26T11:06:34Z,2024-11-26T19:06:34Z
308B0E12-DFE9-4E46-9E43-DC679F3079AA,DC51BA93-3184-460A-9BCF-AE8CDD0DDCD6,Chinook,NA,Adult,UM,NA,NA,Released,5,Chinook_Adult_UM_Released,2021,9,36,660,NA,NA,Yes,2,1320,Complete,06:00:00,17:00:00,672ACCE5-32E7-4D50-9C0E-AC84A0F94D55,2021-09-04,Nisqually River,District 11,Nisqually salmon 2021,67978305-0D4D-4667-BBEA-58EE9D542AE5,Bobber,Bait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-26T11:06:34Z,2024-11-26T19:06:34Z
661050FF-F0DF-4F53-8EA5-2C3670C041D4,1DA176E8-2214-420A-A738-C30F57F4C40A,Chinook,NA,Adult,UM,NA,NA,Released,1,Chinook_Adult_UM_Released,2021,9,36,360,NA,NA,No,3,1080,Complete,06:00:00,12:00:00,672ACCE5-32E7-4D50-9C0E-AC84A0F94D55,2021-09-04,Nisqually River,District 11,Nisqually salmon 2021,ACF3B031-3EEE-4D25-9733-41E1BD1320BC,Drift,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-26T11:06:34Z,2024-11-26T19:06:34Z
2F763928-3F9D-4E8E-86EB-8964B1D01E5B,53D0993B-7CF7-4B06-BC85-7C28C5C7D1A4,Chinook,NA,Adult,UM,NA,NA,Released,3,Chinook_Adult_UM_Released,2021,9,36,510,NA,NA,Yes,3,1530,Complete,06:30:00,15:00:00,672ACCE5-32E7-4D50-9C0E-AC84A0F94D55,2021-09-04,Nisqually River,District 11,Nisqually salmon 2021,36268815-4968-4781-ADB3-0495F706767F,Drift,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-26T11:06:34Z,2024-11-26T19:06:34Z
2F763928-3F9D-4E8E-86EB-8964B1D01E5B,A35C477C-B33A-4F2E-BB61-E962FB87AF92,Chinook,NA,Adult,AD,NA,NA,Kept,6,Chinook_Adult_AD_Kept,2021,9,36,510,NA,NA,Yes,3,1530,Complete,06:30:00,15:00:00,672ACCE5-32E7-4D50-9C0E-AC84A0F94D55,2021-09-04,Nisqually River,District 11,Nisqually salmon 2021,36268815-4968-4781-ADB3-0495F706767F,Drift,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-26T11:06:34Z,2024-11-26T19:06:34Z
CC18D91D-076D-4B83-AC76-B31D99688DFB,EF574920-AECB-4F95-9289-12C75E54E3C9,Chinook,NA,Adult,AD,NA,NA,Kept,2,Chinook_Adult_AD_Kept,2021,9,36,570,NA,NA,No,3,1710,Complete,05:50:00,15:20:00,672ACCE5-32E7-4D50-9C0E-AC84A0F94D55,2021-09-04,Nisqually River,District 11,Nisqually salmon 2021,99655CEC-B36D-4F80-8395-2BB54A4280F7,Drift,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-26T11:06:34Z,2024-11-26T19:06:34Z
CC18D91D-076D-4B83-AC76-B31D99688DFB,677615AE-C4AF-40DD-A38A-61891E269DCA,Chinook,NA,Adult,UM,NA,NA,Released,2,Chinook_Adult_UM_Released,2021,9,36,570,NA,NA,No,3,1710,Complete,05:50:00,15:20:00,672ACCE5-32E7-4D50-9C0E-AC84A0F94D55,2021-09-04,Nisqually River,District 11,Nisqually salmon 2021,99655CEC-B36D-4F80-8395-2BB54A4280F7,Drift,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-26T11:06:34Z,2024-11-26T19:06:34Z
1E6D668B-8086-49B7-9737-39D4D879AF7A,B374E019-A0E0-4D51-B814-81B780A8F046,Chinook,NA,Adult,UM,NA,NA,Released,1,Chinook_Adult_UM_Released,2021,9,36,495,NA,NA,No,1,495,Complete,05:30:00,13:45:00,672ACCE5-32E7-4D50-9C0E-AC84A0F94D55,2021-09-04,Nisqually River,District 11,Nisqually salmon 2021,885E2C67-1B3B-4031-8B4F-BAF9A3B603D3,Drift,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-26T11:06:34Z,2024-11-26T19:06:34Z
6AAC2B01-414B-40C5-8F84-A1F0497AA96C,55B9CBDF-1B90-4A7D-9724-68DD229E6585,Chinook,NA,Adult,UM,NA,NA,Released,2,Chinook_Adult_UM_Released,2021,9,36,510,NA,NA,No,1,510,Complete,06:00:00,14:30:00,672ACCE5-32E7-4D50-9C0E-AC84A0F94D55,2021-09-04,Nisqually River,District 11,Nisqually salmon 2021,9509B3CD-5C44-4BC4-A578-1A0725B80442,Drift,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-26T11:06:34Z,2024-11-26T19:06:34Z
AB27C824-5A70-496F-AB5C-1152B91C16EC,39B906D3-06D5-414B-892A-D1658AE5323D,Chinook,NA,Adult,AD,NA,NA,Kept,1,Chinook_Adult_AD_Kept,2021,9,36,480,NA,NA,No,3,1440,Complete,06:00:00,14:00:00,672ACCE5-32E7-4D50-9C0E-AC84A0F94D55,2021-09-04,Nisqually River,District 11,Nisqually salmon 2021,FF88A2A3-80F5-4BFE-9A17-FA2571B0D5D9,Drift,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-26T11:06:34Z,2024-11-26T19:06:34Z
