interview_id,catch_id,species,run,life_stage,fin_mark,sex,fork_length_cm,fate,fish_count,catch_group,event_date,water_body,year,month,week,fishing_duration_minutes,trip_guided,boat_type,boat_used,angler_count,angler_minutes,trip_status,fishing_start_time,fishing_end_time
892B7F8D-8985-4FD2-B823-98E7AF1499BA,F120D2A0-299C-4854-B832-9102E64B3394,Pink,NA,NA,UNK,NA,NA,Released,1,Pink_NA_UNK_Released,2021-09-11,Nisqually River,2021,9,37,125,NA,NA,No,1,125,Complete,07:00:00,09:05:00
FE64F1B7-9059-416E-8478-29766DB78F28,78B5E088-25A3-41C4-A4BA-9A25D8058E44,Pink,NA,NA,UNK,NA,NA,Released,2,Pink_NA_UNK_Released,2021-09-11,Nisqually River,2021,9,37,250,NA,NA,No,2,500,Complete,05:45:00,09:55:00
13F19BE1-D556-4DE0-817E-729FDEF2431B,F3AAEED4-A727-40BE-9654-A9548974EFF6,Pink,NA,NA,UNK,NA,NA,Kept,2,Pink_NA_UNK_Kept,2021-09-11,Nisqually River,2021,9,37,230,NA,NA,No,1,230,Complete,05:45:00,09:35:00
99E2D94B-BAE6-4988-9EED-20CA14195A44,1570D971-7C27-46D3-88A5-C6F126CB9EA6,Pink,NA,NA,UNK,NA,NA,Released,3,Pink_NA_UNK_Released,2021-09-08,Nisqually River,2021,9,36,110,NA,NA,No,1,110,Complete,08:30:00,10:20:00
DEB432F9-EF80-4F0D-B206-25E65665060E,865C89A2-B1F0-4385-BA4D-4E4F59C2F171,Pink,NA,NA,UNK,NA,NA,Released,6,Pink_NA_UNK_Released,2021-09-08,Nisqually River,2021,9,36,255,NA,NA,No,1,255,Complete,06:00:00,10:15:00
02F98980-6617-4077-B2A5-2FAF280905EF,6D843E14-166E-424D-90A4-7E7093F23FEF,Pink,NA,NA,UNK,NA,NA,Released,2,Pink_NA_UNK_Released,2021-09-08,Nisqually River,2021,9,36,270,NA,NA,No,1,270,Complete,06:00:00,10:30:00
774791CF-CEC0-433E-BC9B-EDCBE16AA079,4932D6CA-319E-45D4-ADDB-CD9178ADCAE7,Pink,NA,NA,UNK,NA,NA,Released,1,Pink_NA_UNK_Released,2021-09-08,Nisqually River,2021,9,36,290,NA,NA,No,1,290,Complete,05:40:00,10:30:00
4BAD813E-11EC-4C7E-9F50-072A61666330,9E26A9A8-0371-46B0-8039-CDF5DB6D57FF,Pink,NA,NA,UNK,NA,NA,Released,1,Pink_NA_UNK_Released,2021-09-08,Nisqually River,2021,9,36,280,NA,NA,No,1,280,Complete,05:40:00,10:20:00
23D241DF-5AE0-4519-8364-31A7FA73407E,FB3B92B4-169F-49D2-8326-18C71DDC3FBC,Pink,NA,NA,UNK,NA,NA,Released,2,Pink_NA_UNK_Released,2021-09-08,Nisqually River,2021,9,36,310,NA,NA,No,2,620,Complete,06:00:00,11:10:00
2332D4C5-C5A6-4B6C-A523-85AB6B6BCE92,4861F9F0-7068-48AD-8F81-F40618DFFC00,Pink,NA,NA,UNK,NA,NA,Kept,1,Pink_NA_UNK_Kept,2021-09-08,Nisqually River,2021,9,36,285,NA,NA,No,1,285,Complete,06:30:00,11:15:00
2332D4C5-C5A6-4B6C-A523-85AB6B6BCE92,039F47B7-BABA-455B-B99D-7F110C910A45,Pink,NA,NA,UNK,NA,NA,Released,2,Pink_NA_UNK_Released,2021-09-08,Nisqually River,2021,9,36,285,NA,NA,No,1,285,Complete,06:30:00,11:15:00
85AA1D8D-1E6D-45E1-B55C-63847B796D06,C8FDC5AD-1BA3-4144-8937-9530E4AF3FD1,Pink,NA,NA,UNK,NA,NA,Released,1,Pink_NA_UNK_Released,2021-09-08,Nisqually River,2021,9,36,190,NA,NA,No,1,190,Complete,08:00:00,11:10:00
B5B64FA9-0E66-44FC-8B36-D2F8B8A5D85F,492F0934-265A-47B1-AD23-413D6FD37C3E,Pink,NA,NA,UNK,NA,NA,Released,3,Pink_NA_UNK_Released,2021-09-08,Nisqually River,2021,9,36,145,NA,NA,No,1,145,Complete,06:00:00,08:25:00
B7B69661-F7C4-43C7-9B52-9F1DC25EFDAA,23E1A68F-DB53-4449-9E70-AE53677CE7A3,Pink,NA,NA,UNK,NA,NA,Kept,2,Pink_NA_UNK_Kept,2021-09-08,Nisqually River,2021,9,36,200,NA,NA,No,2,400,Complete,05:40:00,09:00:00
B7B69661-F7C4-43C7-9B52-9F1DC25EFDAA,04C8D343-A259-49A1-9E5C-1ED5D1401F67,Pink,NA,NA,UNK,NA,NA,Released,2,Pink_NA_UNK_Released,2021-09-08,Nisqually River,2021,9,36,200,NA,NA,No,2,400,Complete,05:40:00,09:00:00
BD1D2976-B863-4FD9-B164-0EDBB93927EF,18F9B5BD-3F04-48C0-AA5E-A662C82A095F,Pink,NA,NA,UNK,NA,NA,Released,2,Pink_NA_UNK_Released,2021-09-08,Nisqually River,2021,9,36,180,NA,NA,No,1,180,Complete,08:20:00,11:20:00
CF3D60EA-30A4-4F19-8F30-54603CCFE45A,DAA2A293-4D68-45AF-B049-3A31B0894386,Pink,NA,NA,UNK,NA,NA,Released,3,Pink_NA_UNK_Released,2021-09-08,Nisqually River,2021,9,36,250,NA,NA,No,1,250,Complete,05:40:00,09:50:00
A8665974-5528-4983-9E3D-A4C95B840B10,6F03EDE0-D9E9-4358-85E1-81A4B3CE12C0,Pink,NA,NA,UNK,NA,NA,Released,1,Pink_NA_UNK_Released,2021-09-08,Nisqually River,2021,9,36,180,NA,NA,No,1,180,Complete,07:00:00,10:00:00
FFA4D77C-A0F6-489E-9B31-5B911024B22E,A81D3AF7-B2CF-4876-AEFC-7B05F4CCE271,Pink,NA,NA,UNK,NA,NA,Released,3,Pink_NA_UNK_Released,2021-09-08,Nisqually River,2021,9,36,265,NA,NA,No,1,265,Complete,05:40:00,10:05:00
5F1A5AC3-A2B0-4ECE-8B5E-94856F0602F0,A7AD5C52-83FE-470E-BB0B-5795AE73B7E2,Pink,NA,NA,UNK,NA,NA,Released,1,Pink_NA_UNK_Released,2021-09-08,Nisqually River,2021,9,36,155,NA,NA,No,1,155,Complete,06:40:00,09:15:00
5F1A5AC3-A2B0-4ECE-8B5E-94856F0602F0,80DBB24D-E9D7-4EAB-A7C1-318BDDF3068E,Pink,NA,NA,UNK,NA,NA,Kept,2,Pink_NA_UNK_Kept,2021-09-08,Nisqually River,2021,9,36,155,NA,NA,No,1,155,Complete,06:40:00,09:15:00
FA2B6AF2-C8F9-4FC9-A404-E15F6CBFC52C,CFD8BCFF-3D30-4A34-9830-B8AE636A15AA,Pink,NA,NA,UNK,NA,NA,Kept,1,Pink_NA_UNK_Kept,2021-09-08,Nisqually River,2021,9,36,80,NA,NA,No,1,80,Complete,11:30:00,12:50:00
271D6BEE-489B-43B1-98BC-79D4B3DE3BD8,74C9945E-F744-4EC4-9B73-A75DE2B6389D,Pink,NA,NA,UNK,NA,NA,Kept,2,Pink_NA_UNK_Kept,2021-09-08,Nisqually River,2021,9,36,200,NA,NA,No,1,200,Complete,09:30:00,12:50:00
DEBC3676-AACA-4A33-A042-8E2E1D03CEE8,5D0A0BAB-D4E6-4C68-A26F-CBED5F37B940,Pink,NA,NA,UNK,NA,NA,Released,5,Pink_NA_UNK_Released,2021-09-08,Nisqually River,2021,9,36,390,NA,NA,No,1,390,Complete,06:30:00,13:00:00
303028CE-D855-4C6B-BB98-62FAB47FE1B3,19A7E196-6AB6-40C2-A665-B3834D82FB29,Pink,NA,NA,UNK,NA,NA,Kept,1,Pink_NA_UNK_Kept,2021-09-08,Nisqually River,2021,9,36,105,NA,NA,No,1,105,Complete,11:30:00,13:15:00
B6E3117D-6FAE-4D61-A88F-72DE877FA54D,51A91B0B-CBDF-4853-8F9F-17C0738C1374,Pink,NA,NA,UNK,NA,NA,Released,2,Pink_NA_UNK_Released,2021-09-08,Nisqually River,2021,9,36,275,NA,NA,No,1,275,Complete,07:45:00,12:20:00
4EBBF3EF-5CF5-4EE2-8198-F3CDF90D890E,087202FC-64E7-4755-9D0A-94E0E3846CD3,Pink,NA,NA,UNK,NA,NA,Released,10,Pink_NA_UNK_Released,2021-09-08,Nisqually River,2021,9,36,320,NA,NA,No,1,320,Complete,08:00:00,13:20:00
DFE3DB90-B457-4BE3-9809-785DBD0E8526,2138C63C-0BAA-4F0B-A662-30067A1D57EF,Pink,NA,NA,UNK,NA,NA,Released,1,Pink_NA_UNK_Released,2021-09-08,Nisqually River,2021,9,36,345,NA,NA,No,1,345,Complete,08:00:00,13:45:00
5B72720C-C45F-4CB4-8159-220A13DF58F2,68B248BA-24F6-467A-BC7A-34FBE2FA550A,Pink,NA,NA,UNK,NA,NA,Released,1,Pink_NA_UNK_Released,2021-09-08,Nisqually River,2021,9,36,295,NA,NA,No,2,590,Complete,09:00:00,13:55:00
5B72720C-C45F-4CB4-8159-220A13DF58F2,A3E6C036-D34E-47E4-B4A9-C59D6A50BAE3,Pink,NA,NA,UNK,NA,NA,Kept,1,Pink_NA_UNK_Kept,2021-09-08,Nisqually River,2021,9,36,295,NA,NA,No,2,590,Complete,09:00:00,13:55:00
23EC0A50-2D58-42E5-B05B-BA6D51C814DB,F9E22067-5CFA-4BB0-918F-BDF60163654F,Pink,NA,NA,UNK,NA,NA,Released,7,Pink_NA_UNK_Released,2021-09-08,Nisqually River,2021,9,36,490,NA,NA,No,1,490,Complete,06:00:00,14:10:00
0EC4524F-7C2D-4553-9AB0-0DF110F89329,38D9FA17-B5FC-4A41-972E-A13B9CC31326,Pink,NA,NA,UNK,NA,NA,Released,5,Pink_NA_UNK_Released,2021-09-08,Nisqually River,2021,9,36,195,NA,NA,No,1,195,Complete,10:00:00,13:15:00
A3EE0A3F-54A8-4D30-A311-61F032A283DF,2F839E2C-9BAD-458F-B4ED-6949F059DB53,Pink,NA,NA,UNK,NA,NA,Released,4,Pink_NA_UNK_Released,2021-09-08,Nisqually River,2021,9,36,235,NA,NA,No,1,235,Complete,07:30:00,11:25:00
7E2EC5EE-3808-4572-BF5E-EB43E3D8B21B,08056803-3EE6-4B39-891D-DD780E666FB1,Pink,NA,NA,UNK,NA,NA,Released,1,Pink_NA_UNK_Released,2021-09-08,Nisqually River,2021,9,36,300,NA,NA,No,1,300,Complete,06:30:00,11:30:00
C72FB4B7-08A4-4422-8981-600007E60B87,DDBE7032-EEFC-433E-B722-2AADACB04D70,Pink,NA,NA,UNK,NA,NA,Kept,1,Pink_NA_UNK_Kept,2021-09-08,Nisqually River,2021,9,36,340,NA,NA,No,1,340,Complete,06:00:00,11:40:00
A95B5F12-B39B-4ACB-8986-92A9B5633F1B,263952B0-04D9-4A29-B314-D27BD60D93FC,Pink,NA,NA,UNK,NA,NA,Released,1,Pink_NA_UNK_Released,2021-09-08,Nisqually River,2021,9,36,160,NA,NA,No,1,160,Complete,09:00:00,11:40:00
AC7D596B-B23D-4A12-BF32-E23AC125C7A9,50068CCD-7DBF-463A-A6C6-A6DFD0C756EF,Pink,NA,NA,UNK,NA,NA,Kept,1,Pink_NA_UNK_Kept,2021-09-08,Nisqually River,2021,9,36,330,NA,NA,No,2,660,Complete,06:30:00,12:00:00
AC7D596B-B23D-4A12-BF32-E23AC125C7A9,A82EDBEF-CC52-4933-93A0-C8CE6A4157CF,Pink,NA,NA,UNK,NA,NA,Released,2,Pink_NA_UNK_Released,2021-09-08,Nisqually River,2021,9,36,330,NA,NA,No,2,660,Complete,06:30:00,12:00:00
FCD967F8-70EF-4D16-84CE-D9494EDCC8CB,5B52B5BC-0FC6-4C38-8389-5B9E5CC1DD23,Pink,NA,NA,UNK,NA,NA,Released,2,Pink_NA_UNK_Released,2021-09-08,Nisqually River,2021,9,36,130,NA,NA,No,1,130,Complete,10:30:00,12:40:00
D7EC2580-8DCB-445D-AA5C-F0FA5E16AC6F,7B58EC4A-6537-470C-AF36-944DB347AACA,Pink,NA,NA,UNK,NA,NA,Kept,1,Pink_NA_UNK_Kept,2021-09-08,Nisqually River,2021,9,36,205,NA,NA,No,2,410,Complete,09:00:00,12:25:00
91A36CCA-D01A-432E-91A6-2341A660F953,64435002-7D68-4B7B-89B9-B82AC54B0A50,Pink,NA,NA,UNK,NA,NA,Kept,1,Pink_NA_UNK_Kept,2021-09-08,Nisqually River,2021,9,36,215,NA,NA,No,1,215,Complete,07:00:00,10:35:00
8A5A3C9B-6079-401B-A231-F286392F9E5C,D0B0825A-5CCC-45FA-B905-018F7341CD59,Pink,NA,NA,UNK,NA,NA,Released,3,Pink_NA_UNK_Released,2021-09-08,Nisqually River,2021,9,36,195,NA,NA,No,1,195,Complete,09:15:00,12:30:00
EAB92BC8-C1A3-47D4-992A-BCF9EF1B0AEE,B6C621D8-EF18-4F56-99DF-337D9C57F1E6,Pink,NA,NA,UNK,NA,NA,Released,2,Pink_NA_UNK_Released,2021-09-08,Nisqually River,2021,9,36,210,NA,NA,No,1,210,Complete,09:00:00,12:30:00
7F465E2F-1E71-417B-AEF7-47F797D4DC59,077E9714-9C90-4DAE-81AB-93396C217FF2,Pink,NA,NA,UNK,NA,NA,Released,3,Pink_NA_UNK_Released,2021-09-08,Nisqually River,2021,9,36,265,NA,NA,No,1,265,Complete,07:00:00,11:25:00
AE5FEBF8-DE1A-4A25-B9B0-B4C6AED7CEF7,43558DC7-641F-41B7-B086-0BB11645AD75,Pink,NA,NA,UNK,NA,NA,Released,2,Pink_NA_UNK_Released,2021-09-08,Nisqually River,2021,9,36,135,NA,NA,No,1,135,Complete,05:40:00,07:55:00
AE5FEBF8-DE1A-4A25-B9B0-B4C6AED7CEF7,B3702572-E4D6-4867-BE80-7C2D8F57ED63,Pink,NA,NA,UNK,NA,NA,Kept,1,Pink_NA_UNK_Kept,2021-09-08,Nisqually River,2021,9,36,135,NA,NA,No,1,135,Complete,05:40:00,07:55:00
E42169FE-455A-4C99-9356-83FAF0CA006B,1E29F2C4-A4CB-48BE-AD33-9BDDC3FC5332,Pink,NA,NA,UNK,NA,NA,Released,3,Pink_NA_UNK_Released,2021-09-08,Nisqually River,2021,9,36,180,NA,NA,No,1,180,Complete,12:30:00,15:30:00
47C95157-1182-49AC-9CEA-4EC6D38C4955,DAECC73F-CBD3-4249-B000-A5D1322E3627,Pink,NA,NA,UNK,NA,NA,Released,1,Pink_NA_UNK_Released,2021-09-08,Nisqually River,2021,9,36,64,NA,NA,No,2,128,Complete,11:30:00,12:34:00
85679730-86F2-4936-A454-7160A4B60D60,2C0B58BA-B7C3-4E33-8634-7BD8F3871800,Pink,NA,NA,UNK,NA,NA,Released,2,Pink_NA_UNK_Released,2021-09-08,Nisqually River,2021,9,36,270,NA,NA,No,1,270,Complete,09:30:00,14:00:00
3006280A-DDB8-4168-8969-9BDBFCCB67F8,3472C904-0D5E-486C-82B3-0C220BC68929,Pink,NA,NA,UNK,NA,NA,Released,1,Pink_NA_UNK_Released,2021-09-08,Nisqually River,2021,9,36,295,NA,NA,No,4,1180,Complete,06:30:00,11:25:00
3006280A-DDB8-4168-8969-9BDBFCCB67F8,461BAF55-F53B-48F8-A75D-57F725F9B42E,Pink,NA,NA,UNK,NA,NA,Kept,1,Pink_NA_UNK_Kept,2021-09-08,Nisqually River,2021,9,36,295,NA,NA,No,4,1180,Complete,06:30:00,11:25:00
479561C0-2CAD-4D25-BC0D-B0CF1023E6EB,D0A20B10-8E88-4658-8BC5-5DAF365E9CC0,Pink,NA,NA,UNK,NA,NA,Kept,2,Pink_NA_UNK_Kept,2021-09-08,Nisqually River,2021,9,36,260,NA,NA,No,1,260,Complete,07:00:00,11:20:00
4918A4BD-BFE8-4F6A-8B96-D87840F99E27,85E470B0-C586-4C23-9D32-4FA2310956FE,Pink,NA,NA,UNK,NA,NA,Kept,9,Pink_NA_UNK_Kept,2021-09-08,Nisqually River,2021,9,36,240,NA,NA,No,3,720,Complete,07:00:00,11:00:00
9B879AF4-01DD-455E-A631-0CFA7E27B64A,1BD606BB-5346-47EA-940B-27D676F420BA,Pink,NA,NA,UNK,NA,NA,Kept,2,Pink_NA_UNK_Kept,2021-09-08,Nisqually River,2021,9,36,306,NA,NA,No,3,918,Complete,06:00:00,11:06:00
152195EB-268B-463B-A34C-C79113095F3F,78820C65-E166-40B5-813B-A3B7FD374B82,Pink,NA,NA,UNK,NA,NA,Released,1,Pink_NA_UNK_Released,2021-09-08,Nisqually River,2021,9,36,110,NA,NA,No,1,110,Complete,17:00:00,18:50:00
BBD26056-66C2-4429-A8AF-B591DA610805,BB9B274F-D3BD-4A7B-BC84-EC54289DA18D,Pink,NA,NA,UNK,NA,NA,Released,2,Pink_NA_UNK_Released,2021-09-08,Nisqually River,2021,9,36,120,NA,NA,No,1,120,Complete,15:30:00,17:30:00
4D804F08-B2EB-4E6F-BEE5-CEB02D3BDABE,D29FB4ED-8FDA-401A-A3BC-55E6E1F2EEC0,Pink,NA,NA,UNK,NA,NA,Released,2,Pink_NA_UNK_Released,2021-09-08,Nisqually River,2021,9,36,290,NA,NA,No,1,290,Complete,14:00:00,18:50:00
D1F3389E-7A3D-447F-9EA4-5AC7BEDE1723,99E50537-075B-44BD-9011-F71D7A4B10E7,Pink,NA,NA,UNK,NA,NA,Kept,2,Pink_NA_UNK_Kept,2021-09-08,Nisqually River,2021,9,36,360,NA,NA,No,2,720,Complete,10:00:00,16:00:00
5461B078-B310-40DB-8A07-775D7D057DFF,203A93D5-7AAE-45A1-9784-A8136F74EC87,Pink,NA,NA,UNK,NA,NA,Released,4,Pink_NA_UNK_Released,2021-09-08,Nisqually River,2021,9,36,118,NA,NA,No,1,118,Complete,10:30:00,12:28:00
F1AC096D-F97B-427E-9BA9-F34EF0795FA9,825A1645-8912-4DB9-8864-2C2E6C692EFA,Pink,NA,NA,UNK,NA,NA,Released,1,Pink_NA_UNK_Released,2021-09-08,Nisqually River,2021,9,36,230,NA,NA,No,1,230,Complete,15:30:00,19:20:00
7BD53202-CAB6-40BF-B2A3-1895F070F3E5,A576D5AD-B520-4D21-BB2B-6867F0D0B9F9,Pink,NA,NA,UNK,NA,NA,Released,1,Pink_NA_UNK_Released,2021-09-08,Nisqually River,2021,9,36,120,NA,NA,No,1,120,Complete,16:50:00,18:50:00
19B47BB5-A107-4ACF-8B17-98EACCF18284,9F0BB54E-DD9F-497C-B39F-A11CEC239B58,Pink,NA,NA,UNK,NA,NA,Released,1,Pink_NA_UNK_Released,2021-09-08,Nisqually River,2021,9,36,120,NA,NA,No,1,120,Complete,15:00:00,17:00:00
612314FD-183D-405C-8C2E-A433ECE372FC,490ED9D7-13FE-4DA8-A830-0F54F733E1E1,Pink,NA,NA,UNK,NA,NA,Released,3,Pink_NA_UNK_Released,2021-09-07,Nisqually River,2021,9,36,200,NA,NA,No,1,200,Complete,13:00:00,16:20:00
C055212D-62E9-454A-8338-B54D6693791B,7BAD06F7-EFC4-4994-AC0A-010F534A4DC1,Pink,NA,NA,UNK,NA,NA,Released,4,Pink_NA_UNK_Released,2021-09-07,Nisqually River,2021,9,36,160,NA,NA,No,1,160,Complete,13:00:00,15:40:00
6D1D5808-57BA-42F0-9A13-64A8F5A0FE78,3170633C-793C-49B1-8785-CE5096E8421B,Pink,NA,NA,UNK,NA,NA,Released,6,Pink_NA_UNK_Released,2021-09-07,Nisqually River,2021,9,36,570,NA,NA,No,1,570,Complete,06:15:00,15:45:00
F3EB5E11-7EC6-4E71-8A4B-82AAF1D872C4,7B6BC767-4DD2-43C5-AE3F-87D104B57231,Pink,NA,NA,UNK,NA,NA,Released,3,Pink_NA_UNK_Released,2021-09-07,Nisqually River,2021,9,36,150,NA,NA,No,1,150,Complete,15:00:00,17:30:00
1D3877F3-D973-45CE-8F3F-7BBD6A1B8E34,2AA00757-5E94-4A7B-B419-6ADC288182CC,Pink,NA,NA,UNK,NA,NA,Kept,1,Pink_NA_UNK_Kept,2021-09-07,Nisqually River,2021,9,36,406,NA,NA,No,1,406,Complete,12:00:00,18:46:00
6F8DB387-B876-4F46-9F4E-00518491C61A,EB7CB2F7-A708-4795-ADCF-7216FCF4D07F,Pink,NA,NA,UNK,NA,NA,Kept,1,Pink_NA_UNK_Kept,2021-09-07,Nisqually River,2021,9,36,110,NA,NA,No,1,110,Complete,17:00:00,18:50:00
FAD249BA-7D6C-4683-93E2-A5CFBD4F086B,E5F96024-4BD4-4314-B519-E9F48571B1C8,Pink,NA,NA,UNK,NA,NA,Released,3,Pink_NA_UNK_Released,2021-09-07,Nisqually River,2021,9,36,300,NA,NA,No,1,300,Complete,14:00:00,19:00:00
64157DE9-1BFA-480D-8846-BAD6F121141B,9B0A1963-3FDF-4D31-99B1-8BF70C7190EA,Pink,NA,NA,UNK,NA,NA,Kept,3,Pink_NA_UNK_Kept,2021-09-07,Nisqually River,2021,9,36,270,NA,NA,No,1,270,Complete,14:30:00,19:00:00
B093B351-5946-4DA6-BCF0-E602999B5A67,23869738-71FF-4D11-A2D3-4A28C80A8880,Pink,NA,NA,UNK,NA,NA,Released,3,Pink_NA_UNK_Released,2021-09-07,Nisqually River,2021,9,36,85,NA,NA,No,1,85,Complete,14:15:00,15:40:00
9459BF18-63A2-4682-8EA8-4C693EB07BA2,4E68B942-F0CC-4EA2-B94F-0014DD106098,Pink,NA,NA,UNK,NA,NA,Kept,3,Pink_NA_UNK_Kept,2021-09-07,Nisqually River,2021,9,36,400,NA,NA,No,1,400,Complete,12:30:00,19:10:00
743D624C-3C56-4930-AAE3-816259699197,BEDC975D-6244-4BD2-A03D-427FB5B31C7E,Pink,NA,NA,UNK,NA,NA,Released,1,Pink_NA_UNK_Released,2021-09-07,Nisqually River,2021,9,36,NA,NA,NA,No,1,NA,Incomplete,05:40:00,NA
E15B6D8B-0BED-4C85-963F-B006BB970DA1,397A05FB-020D-4032-A91E-3935F2EA94F9,Pink,NA,NA,UNK,NA,NA,Released,10,Pink_NA_UNK_Released,2021-09-07,Nisqually River,2021,9,36,590,NA,NA,No,2,1180,Complete,05:30:00,15:20:00
F661388D-5735-4AD9-B7DA-F44B1251FB32,83315484-63E9-40B7-BE7C-2855EE20AF0E,Pink,NA,NA,UNK,NA,NA,Kept,1,Pink_NA_UNK_Kept,2021-09-07,Nisqually River,2021,9,36,NA,NA,NA,No,2,NA,Incomplete,10:00:00,NA
F661388D-5735-4AD9-B7DA-F44B1251FB32,888292BB-2A43-421D-B380-F76FB1506938,Pink,NA,NA,UNK,NA,NA,Released,2,Pink_NA_UNK_Released,2021-09-07,Nisqually River,2021,9,36,NA,NA,NA,No,2,NA,Incomplete,10:00:00,NA
30C3FC92-5DC3-434A-8783-D612E520A009,BFDC25B3-AE66-4E21-88FF-D8E7A81A90B4,Pink,NA,NA,UNK,NA,NA,Kept,1,Pink_NA_UNK_Kept,2021-09-07,Nisqually River,2021,9,36,NA,NA,NA,No,1,NA,Incomplete,11:15:00,NA
F4C61DE6-9BE3-45D2-9D53-DFCD73C40CD1,22FC016C-2D32-4442-B060-434859C1850A,Pink,NA,NA,UNK,NA,NA,Released,1,Pink_NA_UNK_Released,2021-09-07,Nisqually River,2021,9,36,246,NA,NA,No,1,246,Complete,07:30:00,11:36:00
6C6064AC-9963-47C1-9EC8-A76F705A525E,E19B10A3-D7C9-4D1D-A582-0C3BD060B6C7,Pink,NA,NA,UNK,NA,NA,Released,3,Pink_NA_UNK_Released,2021-09-07,Nisqually River,2021,9,36,NA,NA,NA,No,2,NA,Incomplete,06:15:00,NA
92499E24-0B5D-465F-BB8A-D0B087DD7224,5B21232F-AC3C-48FD-B342-0F96F190ED4F,Pink,NA,NA,UNK,NA,NA,Released,2,Pink_NA_UNK_Released,2021-09-07,Nisqually River,2021,9,36,173,NA,NA,No,2,346,Complete,10:00:00,12:53:00
6A29996F-B224-4EA3-BBCB-798F10271330,FF84A19F-6958-4185-B3D7-9911E57F57AB,Pink,NA,NA,UNK,NA,NA,Released,4,Pink_NA_UNK_Released,2021-09-07,Nisqually River,2021,9,36,235,NA,NA,No,2,470,Complete,08:30:00,12:25:00
E63EFE0C-8A90-4CDE-AB09-85445AAE57F6,450A7EFC-31DC-4F7E-904B-79E73517B27C,Pink,NA,NA,UNK,NA,NA,Released,2,Pink_NA_UNK_Released,2021-09-07,Nisqually River,2021,9,36,155,NA,NA,No,1,155,Complete,10:00:00,12:35:00
E82CCD3D-C57F-4A4E-A2DB-8C7C60A3A182,8F9B52B1-AA56-4204-B1FD-A0AF0EB581D8,Pink,NA,NA,UNK,NA,NA,Released,1,Pink_NA_UNK_Released,2021-09-07,Nisqually River,2021,9,36,185,NA,NA,No,1,185,Complete,09:30:00,12:35:00
E82CCD3D-C57F-4A4E-A2DB-8C7C60A3A182,93B7FD0B-D29C-4717-8045-F6540337C860,Pink,NA,NA,UNK,NA,NA,Kept,2,Pink_NA_UNK_Kept,2021-09-07,Nisqually River,2021,9,36,185,NA,NA,No,1,185,Complete,09:30:00,12:35:00
F6A98CFA-85E7-4150-AA9A-D31DAF6EB92D,B774B71D-8AAB-4DC8-AE22-925788402D3F,Pink,NA,NA,UNK,NA,NA,Released,1,Pink_NA_UNK_Released,2021-09-07,Nisqually River,2021,9,36,360,NA,NA,No,1,360,Complete,08:00:00,14:00:00
88DDD7B4-F4A2-40CB-B489-36D726BED439,DE93A38E-A62F-43EA-A069-1C6675D8F1DC,Pink,NA,NA,UNK,NA,NA,Released,2,Pink_NA_UNK_Released,2021-09-07,Nisqually River,2021,9,36,275,NA,NA,No,1,275,Complete,08:30:00,13:05:00
88DDD7B4-F4A2-40CB-B489-36D726BED439,02D819B6-2D67-419E-BC6E-92594ECB7CEE,Pink,NA,NA,UNK,NA,NA,Kept,1,Pink_NA_UNK_Kept,2021-09-07,Nisqually River,2021,9,36,275,NA,NA,No,1,275,Complete,08:30:00,13:05:00
2E72BDF8-D8ED-4A22-A2F6-316C1C9EAC32,E1C99CF1-264E-425D-AF3F-5E4F1FD3F985,Pink,NA,NA,UNK,NA,NA,Kept,1,Pink_NA_UNK_Kept,2021-09-07,Nisqually River,2021,9,36,110,NA,NA,No,1,110,Complete,07:30:00,09:20:00
8A846664-E8C5-4114-B382-921749AA234D,7F3DC9A1-4B64-48C1-80F2-321BCB821290,Pink,NA,NA,UNK,NA,NA,Released,5,Pink_NA_UNK_Released,2021-09-07,Nisqually River,2021,9,36,155,NA,NA,No,1,155,Complete,05:35:00,08:10:00
CA7C40F9-8DF7-4D88-8F48-D3D78DF84DDA,B965C167-9243-4C5F-91A0-D6FCCEEC7E4A,Pink,NA,NA,UNK,NA,NA,Released,1,Pink_NA_UNK_Released,2021-09-07,Nisqually River,2021,9,36,180,NA,NA,No,1,180,Complete,06:30:00,09:30:00
F3C47BCD-FFD8-492D-831F-45CD30BD9004,7EFAD676-9E06-4425-A56F-3D5F44E2716D,Pink,NA,NA,UNK,NA,NA,Released,1,Pink_NA_UNK_Released,2021-09-07,Nisqually River,2021,9,36,170,NA,NA,No,1,170,Complete,06:45:00,09:35:00
BE60C85F-1C41-4D81-9CB4-00F15DA223DE,8C5E4AAF-1836-4D13-B1FC-C6600F5632EF,Pink,NA,NA,UNK,NA,NA,Released,3,Pink_NA_UNK_Released,2021-09-07,Nisqually River,2021,9,36,285,NA,NA,No,1,285,Complete,05:40:00,10:25:00
3D6213FE-9100-4FB8-9F43-BAC528275881,3DBAF916-1FB3-4DDA-9463-AE5C57597488,Pink,NA,NA,UNK,NA,NA,Released,1,Pink_NA_UNK_Released,2021-09-07,Nisqually River,2021,9,36,220,NA,NA,No,1,220,Complete,05:35:00,09:15:00
47E69120-7829-4494-9544-64C50F5C0BDA,3140C930-EFE0-4AAC-A17C-53DCFE1FBF31,Pink,NA,NA,UNK,NA,NA,Released,1,Pink_NA_UNK_Released,2021-09-07,Nisqually River,2021,9,36,295,NA,NA,No,1,295,Complete,05:40:00,10:35:00
