creel_event_id,event_date,water_body,project_name,fishery_name,interview_id,interview_number,angler_type,interview_location,fishing_location,location_id,crc_area,angler_count,total_group_count,pole_count,trip_status,fishing_start_time,fishing_end_time,interview_time,target_species,trip_guided,boat_type,boat_used,fish_from_boat,vehicle_count,trailer_count,state_residence,zip_code,previously_interviewed,comment_txt,location_type,survey_type,location_season_name,section_num,surveyor_num,p_census_bank,p_census_boat,indirect_census_bank,direct_census_bank,month,year,week
A9B09E47-3281-4928-A171-019AB31484CA,2021-08-28,Nisqually River,District 11,Nisqually salmon 2021,FC769294-4909-4127-B556-94E2ACBFEAF4,29,Bank,Fort Lewis,Fort Lewis,9E5C07F8-2874-4E94-8E1E-5707D4B022D1,786,1,NA,NA,Complete,05:30:00,12:50:00,NA,Chinook,NA,NA,NA,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,1,1,1,1,8,2021,35
A9B09E47-3281-4928-A171-019AB31484CA,2021-08-28,Nisqually River,District 11,Nisqually salmon 2021,F00D89A3-8A46-4EA4-A217-BE0E71BE9326,28,Bank,Fort Lewis,Fort Lewis,9E5C07F8-2874-4E94-8E1E-5707D4B022D1,786,2,NA,NA,Complete,05:30:00,08:25:00,NA,Chinook,NA,NA,NA,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,1,1,1,1,8,2021,35
A9B09E47-3281-4928-A171-019AB31484CA,2021-08-28,Nisqually River,District 11,Nisqually salmon 2021,A6B3B64B-B056-4A67-8382-3322A8D6408D,21,Bank,Fort Lewis,Fort Lewis,9E5C07F8-2874-4E94-8E1E-5707D4B022D1,786,1,NA,NA,Complete,05:30:00,08:50:00,NA,Chinook,NA,NA,NA,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,1,1,1,1,8,2021,35
A9B09E47-3281-4928-A171-019AB31484CA,2021-08-28,Nisqually River,District 11,Nisqually salmon 2021,1E8B39DE-C4CC-4D47-ADA5-2C9464B70F29,19,Bank,Fort Lewis,Fort Lewis,9E5C07F8-2874-4E94-8E1E-5707D4B022D1,786,1,NA,NA,Complete,05:25:00,09:00:00,NA,Chinook,NA,NA,NA,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,1,1,1,1,8,2021,35
A9B09E47-3281-4928-A171-019AB31484CA,2021-08-28,Nisqually River,District 11,Nisqually salmon 2021,958AC0E8-8EF3-4677-BFB0-B8A31C910B62,15,Bank,Fort Lewis,Fort Lewis,9E5C07F8-2874-4E94-8E1E-5707D4B022D1,786,1,NA,NA,Complete,05:25:00,09:30:00,NA,Chinook,NA,NA,NA,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,1,1,1,1,8,2021,35
A9B09E47-3281-4928-A171-019AB31484CA,2021-08-28,Nisqually River,District 11,Nisqually salmon 2021,BCE7C08B-B207-4206-BEDE-33590A64E964,11,Bank,Fort Lewis,Fort Lewis,9E5C07F8-2874-4E94-8E1E-5707D4B022D1,786,1,NA,NA,Complete,08:00:00,13:00:00,NA,Chinook,NA,NA,NA,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,1,1,1,1,8,2021,35
A9B09E47-3281-4928-A171-019AB31484CA,2021-08-28,Nisqually River,District 11,Nisqually salmon 2021,DB3E27D2-C824-42D6-B6B3-6548B323AFBB,10,Bank,Fort Lewis,Fort Lewis,9E5C07F8-2874-4E94-8E1E-5707D4B022D1,786,1,NA,NA,Complete,06:30:00,12:35:00,NA,Chinook,NA,NA,NA,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,1,1,1,1,8,2021,35
A9B09E47-3281-4928-A171-019AB31484CA,2021-08-28,Nisqually River,District 11,Nisqually salmon 2021,902E56F8-00B3-4C32-90EF-2BFAA1BF714C,8,Bank,Fort Lewis,Fort Lewis,9E5C07F8-2874-4E94-8E1E-5707D4B022D1,786,2,NA,NA,Complete,05:30:00,13:30:00,NA,Chinook,NA,NA,NA,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,1,1,1,1,8,2021,35
A9B09E47-3281-4928-A171-019AB31484CA,2021-08-28,Nisqually River,District 11,Nisqually salmon 2021,8B2EF0FE-7D2E-4F08-8961-AC8FBC9EC01E,7,Bank,Fort Lewis,Fort Lewis,9E5C07F8-2874-4E94-8E1E-5707D4B022D1,786,1,NA,NA,Complete,11:00:00,13:30:00,NA,Chinook,NA,NA,NA,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,1,1,1,1,8,2021,35
A9B09E47-3281-4928-A171-019AB31484CA,2021-08-28,Nisqually River,District 11,Nisqually salmon 2021,AE9AA7C7-E5C5-43C8-B4E9-EBECCA60C46D,6,Bank,Fort Lewis,Fort Lewis,9E5C07F8-2874-4E94-8E1E-5707D4B022D1,786,1,NA,NA,Complete,06:00:00,13:20:00,NA,Chinook,NA,NA,NA,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,1,1,1,1,8,2021,35
A9B09E47-3281-4928-A171-019AB31484CA,2021-08-28,Nisqually River,District 11,Nisqually salmon 2021,015DF834-CC09-4E55-8DB8-11C29671EFAD,3,Bank,Fort Lewis,Fort Lewis,9E5C07F8-2874-4E94-8E1E-5707D4B022D1,786,1,NA,NA,Complete,05:25:00,13:10:00,NA,Chinook,NA,NA,NA,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,1,1,1,1,8,2021,35
4790A394-BA63-4EC8-AD2C-5D974E6F873B,2021-08-28,Nisqually River,District 11,Nisqually salmon 2021,ED1E580F-0335-4116-BBE4-03D392150C1F,40,Bank,Fort Lewis,Fort Lewis,9E5C07F8-2874-4E94-8E1E-5707D4B022D1,786,1,NA,NA,Complete,14:00:00,18:00:00,NA,Chinook,NA,NA,NA,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,1,1,1,1,8,2021,35
4790A394-BA63-4EC8-AD2C-5D974E6F873B,2021-08-28,Nisqually River,District 11,Nisqually salmon 2021,84A15055-7C39-4006-A70E-D3A8FEFEC16D,39,Bank,Fort Lewis,Fort Lewis,9E5C07F8-2874-4E94-8E1E-5707D4B022D1,786,2,NA,NA,Complete,06:30:00,16:30:00,NA,Chinook,NA,NA,NA,NA,2,0,NA,NA,NA,NA,Site,Index,NA,2,1,1,1,1,1,8,2021,35
4790A394-BA63-4EC8-AD2C-5D974E6F873B,2021-08-28,Nisqually River,District 11,Nisqually salmon 2021,84EED3FF-C6F3-45D4-8309-E8093A1F96F4,38,Bank,Fort Lewis,Fort Lewis,9E5C07F8-2874-4E94-8E1E-5707D4B022D1,786,1,NA,NA,Complete,12:00:00,16:45:00,NA,Chinook,NA,NA,NA,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,1,1,1,1,8,2021,35
4790A394-BA63-4EC8-AD2C-5D974E6F873B,2021-08-28,Nisqually River,District 11,Nisqually salmon 2021,6399763E-65BC-48B2-8944-CD8430FA5C6B,37,Bank,Fort Lewis,Fort Lewis,9E5C07F8-2874-4E94-8E1E-5707D4B022D1,786,2,NA,NA,Complete,13:00:00,17:30:00,NA,Chinook,NA,NA,NA,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,1,1,1,1,8,2021,35
4790A394-BA63-4EC8-AD2C-5D974E6F873B,2021-08-28,Nisqually River,District 11,Nisqually salmon 2021,CCB945F6-A23A-40F1-81DA-7CB4CCDEF2A6,36,Bank,Fort Lewis,Fort Lewis,9E5C07F8-2874-4E94-8E1E-5707D4B022D1,786,1,NA,NA,Complete,15:00:00,17:40:00,NA,Chinook,NA,NA,NA,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,1,1,1,1,8,2021,35
4790A394-BA63-4EC8-AD2C-5D974E6F873B,2021-08-28,Nisqually River,District 11,Nisqually salmon 2021,D77BE122-A8D5-4E56-8491-4AE21A3F8302,33,Bank,Fort Lewis,Fort Lewis,9E5C07F8-2874-4E94-8E1E-5707D4B022D1,786,1,NA,NA,Complete,16:00:00,17:50:00,NA,Chinook,NA,NA,NA,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,1,1,1,1,8,2021,35
4790A394-BA63-4EC8-AD2C-5D974E6F873B,2021-08-28,Nisqually River,District 11,Nisqually salmon 2021,E367574D-5B0F-433E-83BE-4B16C38E0AB6,30,Bank,Fort Lewis,Fort Lewis,9E5C07F8-2874-4E94-8E1E-5707D4B022D1,786,2,NA,NA,Complete,16:00:00,18:05:00,NA,Chinook,NA,NA,NA,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,1,1,1,1,8,2021,35
4790A394-BA63-4EC8-AD2C-5D974E6F873B,2021-08-28,Nisqually River,District 11,Nisqually salmon 2021,CC2500F1-BD9B-4509-9AC1-974410E2B6C4,29,Bank,Fort Lewis,Fort Lewis,9E5C07F8-2874-4E94-8E1E-5707D4B022D1,786,1,NA,NA,Complete,15:00:00,18:15:00,NA,Chinook,NA,NA,NA,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,1,1,1,1,8,2021,35
4790A394-BA63-4EC8-AD2C-5D974E6F873B,2021-08-28,Nisqually River,District 11,Nisqually salmon 2021,82BB5686-C9B4-4043-AC21-7363F9847072,26,Bank,Fort Lewis,Fort Lewis,9E5C07F8-2874-4E94-8E1E-5707D4B022D1,786,2,NA,NA,Complete,17:00:00,19:45:00,NA,Chinook,NA,NA,NA,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,1,1,1,1,8,2021,35
4790A394-BA63-4EC8-AD2C-5D974E6F873B,2021-08-28,Nisqually River,District 11,Nisqually salmon 2021,6707CD98-5CEA-4D2E-AA94-5F00B2A983E3,25,Bank,Fort Lewis,Fort Lewis,9E5C07F8-2874-4E94-8E1E-5707D4B022D1,786,1,NA,NA,Complete,13:30:00,17:40:00,NA,Chinook,NA,NA,NA,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,1,1,1,1,8,2021,35
4790A394-BA63-4EC8-AD2C-5D974E6F873B,2021-08-28,Nisqually River,District 11,Nisqually salmon 2021,08F97D54-9B19-4DA8-A378-6969668B0C3C,14,Bank,Fort Lewis,Fort Lewis,9E5C07F8-2874-4E94-8E1E-5707D4B022D1,786,1,NA,NA,Complete,10:00:00,14:00:00,NA,Chinook,NA,NA,NA,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,1,1,1,1,8,2021,35
4790A394-BA63-4EC8-AD2C-5D974E6F873B,2021-08-28,Nisqually River,District 11,Nisqually salmon 2021,CE4299AF-60B8-4779-852A-D822B6CF8713,12,Bank,Fort Lewis,Fort Lewis,9E5C07F8-2874-4E94-8E1E-5707D4B022D1,786,1,NA,NA,Complete,12:00:00,15:20:00,NA,Chinook,NA,NA,NA,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,1,1,1,1,8,2021,35
4790A394-BA63-4EC8-AD2C-5D974E6F873B,2021-08-28,Nisqually River,District 11,Nisqually salmon 2021,6FAB6822-12FA-471B-94DB-2A5C8AB5670F,11,Bank,Fort Lewis,Fort Lewis,9E5C07F8-2874-4E94-8E1E-5707D4B022D1,786,1,NA,NA,Complete,12:00:00,14:30:00,NA,Chinook,NA,NA,NA,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,1,1,1,1,8,2021,35
4790A394-BA63-4EC8-AD2C-5D974E6F873B,2021-08-28,Nisqually River,District 11,Nisqually salmon 2021,58A5811D-DEE0-443C-9386-A0600B3E6DDB,5,Bank,Fort Lewis,Fort Lewis,9E5C07F8-2874-4E94-8E1E-5707D4B022D1,786,1,NA,NA,Complete,06:00:00,15:15:00,NA,Chinook,NA,NA,NA,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,1,1,1,1,8,2021,35
A9B09E47-3281-4928-A171-019AB31484CA,2021-08-28,Nisqually River,District 11,Nisqually salmon 2021,D2F73F68-8DA5-49E0-B3EC-6DA1E1D5BA21,48,Bank,Fort Lewis,Fort Lewis,9E5C07F8-2874-4E94-8E1E-5707D4B022D1,786,1,NA,NA,Complete,06:00:00,12:20:00,NA,Chinook,NA,NA,NA,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,1,1,1,1,8,2021,35
A9B09E47-3281-4928-A171-019AB31484CA,2021-08-28,Nisqually River,District 11,Nisqually salmon 2021,99CFE4FA-2121-4ADE-82FE-03919A1D6F74,50,Bank,Fort Lewis,Fort Lewis,9E5C07F8-2874-4E94-8E1E-5707D4B022D1,786,2,NA,NA,Complete,05:35:00,12:00:00,NA,Chinook,NA,NA,NA,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,1,1,1,1,8,2021,35
A9B09E47-3281-4928-A171-019AB31484CA,2021-08-28,Nisqually River,District 11,Nisqually salmon 2021,60660F5C-7685-4BDA-BF6A-6C2B0E809BB0,53,Bank,Fort Lewis,Fort Lewis,9E5C07F8-2874-4E94-8E1E-5707D4B022D1,786,1,NA,NA,Complete,06:45:00,12:00:00,NA,Chinook,NA,NA,NA,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,1,1,1,1,8,2021,35
A9B09E47-3281-4928-A171-019AB31484CA,2021-08-28,Nisqually River,District 11,Nisqually salmon 2021,1A5ECE2D-C43A-4D02-AC05-F231F957E6D7,64,Bank,Fort Lewis,Fort Lewis,9E5C07F8-2874-4E94-8E1E-5707D4B022D1,786,1,NA,NA,Complete,07:00:00,10:20:00,NA,Chinook,NA,NA,NA,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,1,1,1,1,8,2021,35
A9B09E47-3281-4928-A171-019AB31484CA,2021-08-28,Nisqually River,District 11,Nisqually salmon 2021,C85373A8-AC81-48C2-838F-EDA90D570AD5,66,Bank,Fort Lewis,Fort Lewis,9E5C07F8-2874-4E94-8E1E-5707D4B022D1,786,2,NA,NA,Complete,06:00:00,10:45:00,NA,Chinook,NA,NA,NA,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,1,1,1,1,8,2021,35
A9B09E47-3281-4928-A171-019AB31484CA,2021-08-28,Nisqually River,District 11,Nisqually salmon 2021,73016CD8-DE01-445F-A4DC-C7611DDF66A2,55,Bank,Fort Lewis,Fort Lewis,9E5C07F8-2874-4E94-8E1E-5707D4B022D1,786,1,NA,NA,Complete,07:00:00,11:30:00,NA,Chinook,NA,NA,NA,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,1,1,1,1,8,2021,35
A9B09E47-3281-4928-A171-019AB31484CA,2021-08-28,Nisqually River,District 11,Nisqually salmon 2021,F7A007D2-8C09-4408-833E-83594A800AEF,71,Bank,Fort Lewis,Fort Lewis,9E5C07F8-2874-4E94-8E1E-5707D4B022D1,786,1,NA,NA,Complete,05:30:00,11:00:00,NA,Chinook,NA,NA,NA,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,1,1,1,1,8,2021,35
A9B09E47-3281-4928-A171-019AB31484CA,2021-08-28,Nisqually River,District 11,Nisqually salmon 2021,D1750FB4-076E-43EB-8557-BE19197E2CF0,60,Bank,Fort Lewis,Fort Lewis,9E5C07F8-2874-4E94-8E1E-5707D4B022D1,786,1,NA,NA,Complete,06:30:00,09:50:00,NA,Chinook,NA,NA,NA,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,1,1,1,1,8,2021,35
B6C9281B-5471-4FA3-B285-A2998AD2F47B,2021-08-31,Nisqually River,District 11,Nisqually salmon 2021,2A836434-6907-488D-A2CC-B6F01514CB44,19,Bank,Fort Lewis,Fort Lewis,9E5C07F8-2874-4E94-8E1E-5707D4B022D1,786,1,NA,NA,Complete,07:00:00,11:40:00,NA,Chinook,NA,NA,NA,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,1,1,1,1,8,2021,35
B6C9281B-5471-4FA3-B285-A2998AD2F47B,2021-08-31,Nisqually River,District 11,Nisqually salmon 2021,995282B5-64D4-48C3-B115-6F85EB907967,57,Bank,Fort Lewis,Fort Lewis,9E5C07F8-2874-4E94-8E1E-5707D4B022D1,786,1,NA,NA,Complete,05:30:00,09:25:00,NA,Chinook,NA,NA,NA,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,1,1,1,1,8,2021,35
B6C9281B-5471-4FA3-B285-A2998AD2F47B,2021-08-31,Nisqually River,District 11,Nisqually salmon 2021,1B138EF6-5DAA-45DD-B269-77E59CB38A71,54,Bank,Fort Lewis,Fort Lewis,9E5C07F8-2874-4E94-8E1E-5707D4B022D1,786,1,NA,NA,Complete,06:00:00,09:10:00,NA,Chinook,NA,NA,NA,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,1,1,1,1,8,2021,35
B6C9281B-5471-4FA3-B285-A2998AD2F47B,2021-08-31,Nisqually River,District 11,Nisqually salmon 2021,A9FEC154-0DAC-4B12-B9E6-776326B3166B,51,Bank,Fort Lewis,Fort Lewis,9E5C07F8-2874-4E94-8E1E-5707D4B022D1,786,1,NA,NA,Complete,06:30:00,09:20:00,NA,Chinook,NA,NA,NA,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,1,1,1,1,8,2021,35
B6C9281B-5471-4FA3-B285-A2998AD2F47B,2021-08-31,Nisqually River,District 11,Nisqually salmon 2021,8B96CBE8-7C4A-4058-8E1C-12C0A64AC550,50,Bank,Fort Lewis,Fort Lewis,9E5C07F8-2874-4E94-8E1E-5707D4B022D1,786,1,NA,NA,Complete,05:30:00,09:45:00,NA,Chinook,NA,NA,NA,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,1,1,1,1,8,2021,35
B6C9281B-5471-4FA3-B285-A2998AD2F47B,2021-08-31,Nisqually River,District 11,Nisqually salmon 2021,F8191A74-FBE8-473D-B4EC-5A63FFE35310,46,Bank,Fort Lewis,Fort Lewis,9E5C07F8-2874-4E94-8E1E-5707D4B022D1,786,1,NA,NA,Complete,06:00:00,09:00:00,NA,Chinook,NA,NA,NA,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,1,1,1,1,8,2021,35
B6C9281B-5471-4FA3-B285-A2998AD2F47B,2021-08-31,Nisqually River,District 11,Nisqually salmon 2021,BA44A319-195C-4633-BC23-946A06379CD8,41,Bank,Fort Lewis,Fort Lewis,9E5C07F8-2874-4E94-8E1E-5707D4B022D1,786,1,NA,NA,Complete,05:45:00,07:45:00,NA,Chinook,NA,NA,NA,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,1,1,1,1,8,2021,35
B6C9281B-5471-4FA3-B285-A2998AD2F47B,2021-08-31,Nisqually River,District 11,Nisqually salmon 2021,01057F71-C162-48A2-98A5-3D7C94C3AD59,32,Bank,Fort Lewis,Fort Lewis,9E5C07F8-2874-4E94-8E1E-5707D4B022D1,786,2,NA,NA,Complete,06:00:00,11:55:00,NA,Chinook,NA,NA,NA,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,1,1,1,1,8,2021,35
B6C9281B-5471-4FA3-B285-A2998AD2F47B,2021-08-31,Nisqually River,District 11,Nisqually salmon 2021,CF540589-0872-456D-8CA2-684A2C0324DC,31,Bank,Fort Lewis,Fort Lewis,9E5C07F8-2874-4E94-8E1E-5707D4B022D1,786,1,NA,NA,Complete,07:00:00,10:15:00,NA,Chinook,NA,NA,NA,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,1,1,1,1,8,2021,35
B6C9281B-5471-4FA3-B285-A2998AD2F47B,2021-08-31,Nisqually River,District 11,Nisqually salmon 2021,62DCAC1B-EE92-425B-9223-DE5CE045743C,30,Bank,Fort Lewis,Fort Lewis,9E5C07F8-2874-4E94-8E1E-5707D4B022D1,786,1,NA,NA,Complete,05:31:00,06:30:00,NA,Chinook,NA,NA,NA,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,1,1,1,1,8,2021,35
B6C9281B-5471-4FA3-B285-A2998AD2F47B,2021-08-31,Nisqually River,District 11,Nisqually salmon 2021,11654B34-3E05-410E-BE34-992FAA31BB91,27,Bank,Fort Lewis,Fort Lewis,9E5C07F8-2874-4E94-8E1E-5707D4B022D1,786,2,NA,NA,Complete,09:30:00,11:45:00,NA,Chinook,NA,NA,NA,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,1,1,1,1,8,2021,35
B6C9281B-5471-4FA3-B285-A2998AD2F47B,2021-08-31,Nisqually River,District 11,Nisqually salmon 2021,C316327B-7B6B-478B-B082-4BC5BE61618F,22,Bank,Fort Lewis,Fort Lewis,9E5C07F8-2874-4E94-8E1E-5707D4B022D1,786,1,NA,NA,Complete,06:30:00,12:00:00,NA,Chinook,NA,NA,NA,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,1,1,1,1,8,2021,35
B6C9281B-5471-4FA3-B285-A2998AD2F47B,2021-08-31,Nisqually River,District 11,Nisqually salmon 2021,D0729F11-2981-457E-961C-7E4416D5CE1A,18,Bank,Fort Lewis,Fort Lewis,9E5C07F8-2874-4E94-8E1E-5707D4B022D1,786,1,NA,NA,Complete,06:45:00,11:40:00,NA,Chinook,NA,NA,NA,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,1,1,1,1,8,2021,35
B6C9281B-5471-4FA3-B285-A2998AD2F47B,2021-08-31,Nisqually River,District 11,Nisqually salmon 2021,CFBEDE77-F9B0-48BC-8F86-A23FA5AE46BB,16,Bank,Fort Lewis,Fort Lewis,9E5C07F8-2874-4E94-8E1E-5707D4B022D1,786,1,NA,NA,Complete,09:00:00,11:30:00,NA,Chinook,NA,NA,NA,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,1,1,1,1,8,2021,35
B6C9281B-5471-4FA3-B285-A2998AD2F47B,2021-08-31,Nisqually River,District 11,Nisqually salmon 2021,DCF65365-D21D-4AB4-A984-69C672EF296B,8,Bank,Fort Lewis,Fort Lewis,9E5C07F8-2874-4E94-8E1E-5707D4B022D1,786,2,NA,NA,Complete,06:30:00,10:35:00,NA,Chinook,NA,NA,NA,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,1,1,1,1,8,2021,35
B6C9281B-5471-4FA3-B285-A2998AD2F47B,2021-08-31,Nisqually River,District 11,Nisqually salmon 2021,CD3BE63A-D8BB-4645-BB63-334BE2C1F8E6,6,Bank,Fort Lewis,Fort Lewis,9E5C07F8-2874-4E94-8E1E-5707D4B022D1,786,1,NA,NA,Complete,05:30:00,10:50:00,NA,Chinook,NA,NA,NA,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,1,1,1,1,8,2021,35
B6C9281B-5471-4FA3-B285-A2998AD2F47B,2021-08-31,Nisqually River,District 11,Nisqually salmon 2021,E6B70B7C-E402-4B3C-8256-191B3F27DE65,3,Bank,Fort Lewis,Fort Lewis,9E5C07F8-2874-4E94-8E1E-5707D4B022D1,786,2,NA,NA,Complete,07:30:00,11:00:00,NA,Chinook,NA,NA,NA,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,1,1,1,1,8,2021,35
B6C9281B-5471-4FA3-B285-A2998AD2F47B,2021-08-31,Nisqually River,District 11,Nisqually salmon 2021,D23334C9-972A-428C-AC95-8175BE4C8BC5,2,Bank,Fort Lewis,Fort Lewis,9E5C07F8-2874-4E94-8E1E-5707D4B022D1,786,1,NA,NA,Complete,09:00:00,11:10:00,NA,Chinook,NA,NA,NA,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,1,1,1,1,8,2021,35
6852040D-D75B-4A50-974A-FD88088E633E,2021-08-31,Nisqually River,District 11,Nisqually salmon 2021,11B65D57-B096-4949-861A-141EFAF8FA96,56,Bank,Fort Lewis,Fort Lewis,9E5C07F8-2874-4E94-8E1E-5707D4B022D1,786,1,NA,NA,Complete,13:00:00,14:30:00,NA,Chinook,NA,NA,NA,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,1,1,1,1,8,2021,35
6852040D-D75B-4A50-974A-FD88088E633E,2021-08-31,Nisqually River,District 11,Nisqually salmon 2021,CF33CB3A-AECE-4AD8-B2B6-54CA4598693B,51,Bank,Fort Lewis,Fort Lewis,9E5C07F8-2874-4E94-8E1E-5707D4B022D1,786,1,NA,NA,Complete,06:30:00,15:15:00,NA,Chinook,NA,NA,NA,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,1,1,1,1,8,2021,35
6852040D-D75B-4A50-974A-FD88088E633E,2021-08-31,Nisqually River,District 11,Nisqually salmon 2021,9C54B9CF-7BD4-4C82-A5ED-1103DDF7EBCC,47,Bank,Fort Lewis,Fort Lewis,9E5C07F8-2874-4E94-8E1E-5707D4B022D1,786,1,NA,NA,Complete,11:00:00,15:40:00,NA,Chinook,NA,NA,NA,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,1,1,1,1,8,2021,35
6852040D-D75B-4A50-974A-FD88088E633E,2021-08-31,Nisqually River,District 11,Nisqually salmon 2021,9C33CAF9-185D-4C1D-B846-2530EF99655E,43,Bank,Fort Lewis,Fort Lewis,9E5C07F8-2874-4E94-8E1E-5707D4B022D1,786,1,NA,NA,Complete,11:00:00,14:00:00,NA,Chinook,NA,NA,NA,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,1,1,1,1,8,2021,35
6852040D-D75B-4A50-974A-FD88088E633E,2021-08-31,Nisqually River,District 11,Nisqually salmon 2021,63FE3A23-0E7F-4A5A-BB38-35C6F2E3E805,42,Bank,Fort Lewis,Fort Lewis,9E5C07F8-2874-4E94-8E1E-5707D4B022D1,786,2,NA,NA,Complete,07:30:00,13:20:00,NA,Chinook,NA,NA,NA,NA,2,0,NA,NA,NA,NA,Site,Index,NA,2,1,1,1,1,1,8,2021,35
6852040D-D75B-4A50-974A-FD88088E633E,2021-08-31,Nisqually River,District 11,Nisqually salmon 2021,D1E6785A-773B-4C62-9F3F-4A28CC309DA3,41,Bank,Fort Lewis,Fort Lewis,9E5C07F8-2874-4E94-8E1E-5707D4B022D1,786,1,NA,NA,Complete,07:00:00,13:00:00,NA,Chinook,NA,NA,NA,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,1,1,1,1,8,2021,35
6852040D-D75B-4A50-974A-FD88088E633E,2021-08-31,Nisqually River,District 11,Nisqually salmon 2021,8B086F02-97AB-4D43-8FC6-79E986641875,32,Bank,Fort Lewis,Fort Lewis,9E5C07F8-2874-4E94-8E1E-5707D4B022D1,786,1,NA,NA,Complete,06:00:00,15:45:00,NA,Chinook,NA,NA,NA,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,1,1,1,1,8,2021,35
6852040D-D75B-4A50-974A-FD88088E633E,2021-08-31,Nisqually River,District 11,Nisqually salmon 2021,C1AFBEEF-E10B-49B7-93BC-FCCDAA8FC997,29,Bank,Fort Lewis,Fort Lewis,9E5C07F8-2874-4E94-8E1E-5707D4B022D1,786,1,NA,NA,Complete,16:30:00,19:20:00,NA,Chinook,NA,NA,NA,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,1,1,1,1,8,2021,35
6852040D-D75B-4A50-974A-FD88088E633E,2021-08-31,Nisqually River,District 11,Nisqually salmon 2021,6E987524-7972-45E8-A56F-0859CD61DE05,22,Bank,Fort Lewis,Fort Lewis,9E5C07F8-2874-4E94-8E1E-5707D4B022D1,786,1,NA,NA,Complete,07:00:00,18:40:00,NA,Chinook,NA,NA,NA,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,1,1,1,1,8,2021,35
6852040D-D75B-4A50-974A-FD88088E633E,2021-08-31,Nisqually River,District 11,Nisqually salmon 2021,8D2D59FA-C7B1-4AC6-8600-7D424AE001D2,19,Bank,Fort Lewis,Fort Lewis,9E5C07F8-2874-4E94-8E1E-5707D4B022D1,786,2,NA,NA,Complete,14:00:00,17:00:00,NA,Chinook,NA,NA,NA,NA,2,0,NA,NA,NA,NA,Site,Index,NA,2,1,1,1,1,1,8,2021,35
